From;To;Source
cs+class://Microsoft/CodeAnalysis/CSharp/CSDiagnosticInfo;cs+class://Microsoft/CodeAnalysis/CSharp/DiagnosticInfoWithSymbols;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/DiagnosticInfoWithSymbols;cs+class://Microsoft/CodeAnalysis/DiagnosticInfo;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/LazyObsoleteDiagnosticInfo;cs+class://Microsoft/CodeAnalysis/DiagnosticInfo;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/SyntaxDiagnosticInfo;cs+class://Microsoft/CodeAnalysis/DiagnosticInfo;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/XmlSyntaxDiagnosticInfo;cs+class://Microsoft/CodeAnalysis/CSharp/SyntaxDiagnosticInfo;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/AbstractFlowPass[1];cs+class://Microsoft/CodeAnalysis/CSharp/PreciseAbstractFlowPass[1];(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/AbstractRegionControlFlowPass;cs+class://Microsoft/CodeAnalysis/CSharp/ControlFlowPass;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/AbstractRegionDataFlowPass;cs+class://Microsoft/CodeAnalysis/CSharp/DataFlowPass;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/AlwaysAssignedWalker;cs+class://Microsoft/CodeAnalysis/CSharp/AbstractRegionDataFlowPass;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/ControlFlowPass;cs+class://Microsoft/CodeAnalysis/CSharp/AbstractFlowPass[1];(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/DataFlowPass;cs+class://Microsoft/CodeAnalysis/CSharp/AbstractFlowPass[1];(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/DataFlowsInWalker;cs+class://Microsoft/CodeAnalysis/CSharp/AbstractRegionDataFlowPass;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/DataFlowsOutWalker;cs+class://Microsoft/CodeAnalysis/CSharp/AbstractRegionDataFlowPass;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/DisposeCheckerPass;cs+class://Microsoft/CodeAnalysis/CSharp/PreciseAbstractFlowPass[1];(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/DisposeCheckerPass/BoundValueHolder;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/CaptureWalkerEmptyStructTypeCache;cs+class://Microsoft/CodeAnalysis/CSharp/EmptyStructTypeCache;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/EntryPointsWalker;cs+class://Microsoft/CodeAnalysis/CSharp/AbstractRegionControlFlowPass;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/ExitPointsWalker;cs+class://Microsoft/CodeAnalysis/CSharp/AbstractRegionControlFlowPass;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/ReadWriteWalker;cs+class://Microsoft/CodeAnalysis/CSharp/AbstractRegionDataFlowPass;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/RegionReachableWalker;cs+class://Microsoft/CodeAnalysis/CSharp/AbstractRegionControlFlowPass;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/UnassignedAddressTakenVariablesWalker;cs+class://Microsoft/CodeAnalysis/CSharp/DataFlowPass;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/UnassignedVariablesWalker;cs+class://Microsoft/CodeAnalysis/CSharp/DataFlowPass;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/VariablesDeclaredWalker;cs+class://Microsoft/CodeAnalysis/CSharp/AbstractRegionControlFlowPass;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/AsyncConstructor;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedInstanceConstructor;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/AsyncMethodToStateMachineRewriter;cs+class://Microsoft/CodeAnalysis/CSharp/MethodToStateMachineRewriter;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/AsyncRewriter;cs+class://Microsoft/CodeAnalysis/CSharp/StateMachineRewriter;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/AsyncStateMachine;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedContainer;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/AwaitLiftingRewriter/BoundSpillSequence2;cs+class://Microsoft/CodeAnalysis/CSharp/BoundExpression;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/IteratorConstructor;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedInstanceConstructor;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/IteratorMethodToStateMachineRewriter;cs+class://Microsoft/CodeAnalysis/CSharp/MethodToStateMachineRewriter;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/IteratorRewriter;cs+class://Microsoft/CodeAnalysis/CSharp/StateMachineRewriter;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/IteratorStateMachine;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedContainer;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/LambdaCapturedVariable;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedFieldSymbolBase;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/LambdaFrameConstructor;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedInstanceConstructor;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/LambdaRewriter;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/MethodToClassRewriter;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/LambdaFrame;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedContainer;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/SynthesizedLambdaMethod;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedMethodBaseSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/DynamicSiteContainer;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedContainer;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/IteratorAndAsyncCaptureWalker;cs+class://Microsoft/CodeAnalysis/CSharp/DataFlowPass;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/MethodToStateMachineRewriter;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/MethodToClassRewriter;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/StateMachineFieldSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedFieldSymbolBase;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/StateMachineHoistedLocalSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedFieldSymbolBase;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedMethodBaseSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceMethodSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/SynthesizedStateMachineMethod;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedImplementationMethod;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/DirectiveParser;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxParser;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/DocumentationCommentParser;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxParser;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/LanguageParser;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxParser;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/Lexer;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/AbstractLexer;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/Retargeting/RetargetingAttributeData;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceAttributeData;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/ConstructedMethodSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SubstitutedMethodSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SubstitutedNestedTypeSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SubstitutedNamedTypeSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/ConstructedNamedTypeSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SubstitutedNamedTypeSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/CSharpCustomModifier/OptionalCustomModifier;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/CSharpCustomModifier;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/CSharpCustomModifier/RequiredCustomModifier;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/CSharpCustomModifier;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/ConstructedErrorTypeSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SubstitutedErrorTypeSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SubstitutedNestedErrorTypeSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SubstitutedErrorTypeSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/Metadata/PE/MemberRefMetadataDecoder;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/Metadata/PE/MetadataDecoder;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/Metadata/PE/MetadataDecoder;cs+class://Microsoft/CodeAnalysis/MetadataDecoder[5];(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/Metadata/PE/PENamedTypeSymbol/PENamedTypeSymbolNonGeneric;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/Metadata/PE/PENamedTypeSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/Metadata/PE/PENamedTypeSymbol/PENamedTypeSymbolGeneric;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/Metadata/PE/PENamedTypeSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/MissingCorLibrarySymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/MissingAssemblySymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/MissingMetadataTypeSymbol/TopLevel;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/MissingMetadataTypeSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/MissingMetadataTypeSymbol/TopLevelWithCustomErrorInfo;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/MissingMetadataTypeSymbol/TopLevel;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/MissingMetadataTypeSymbol/Nested;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/MissingMetadataTypeSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/MissingModuleSymbolWithName;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/MissingModuleSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/MutableTypeMap;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/AbstractTypeParameterMap;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/ReducedExtensionMethodSymbol/ReducedExtensionMethodParameterSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/WrappedParameterSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/CSharpCompilation/ReferenceManager;cs+class://Microsoft/CodeAnalysis/CommonReferenceManager[2];(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/CSharpCompilation/ReferenceManager/AssemblyDataForFile;cs+class://Microsoft/CodeAnalysis/CSharp/CSharpCompilation/ReferenceManager/AssemblyDataForMetadataOrCompilation;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/CSharpCompilation/ReferenceManager/AssemblyDataForCompilation;cs+class://Microsoft/CodeAnalysis/CSharp/CSharpCompilation/ReferenceManager/AssemblyDataForMetadataOrCompilation;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/Retargeting/RetargetingMethodParameterSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/Retargeting/RetargetingParameterSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/Retargeting/RetargetingPropertyParameterSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/Retargeting/RetargetingParameterSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/Retargeting/RetargetingModuleSymbol/RetargetingSymbolTranslator/RetargetedTypeMethodFinder;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/Retargeting/RetargetingModuleSymbol/RetargetingSymbolTranslator;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/ImplicitNamedTypeSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceMemberContainerTypeSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceClonedParameterSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceParameterSymbolBase;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceComplexParameterSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceParameterSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceConstructorSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceMethodSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceCustomEventAccessorSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceEventAccessorSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceCustomEventSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceEventSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceDelegateMethodSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceMethodSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceDelegateMethodSymbol/Constructor;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceDelegateMethodSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceDelegateMethodSymbol/InvokeMethod;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceDelegateMethodSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceDelegateMethodSymbol/BeginInvokeMethod;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceDelegateMethodSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceDelegateMethodSymbol/EndInvokeMethod;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceDelegateMethodSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceDestructorSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceMethodSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceEnumConstantSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceFieldSymbolWithSyntaxReference;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceEnumConstantSymbol/ZeroValuedEnumConstantSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceEnumConstantSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceEnumConstantSymbol/ExplicitValuedEnumConstantSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceEnumConstantSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceEnumConstantSymbol/ImplicitValuedEnumConstantSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceEnumConstantSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceEventAccessorSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceMethodSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceEventFieldSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceMemberFieldSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceFieldLikeEventSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceEventSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceFieldSymbolWithSyntaxReference;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceFieldSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceFixedFieldSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceMemberFieldSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/FixedFieldImplementationType;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedContainer;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceLabelSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/LabelSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceLocalSymbol/LocalWithInitializer;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceLocalSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceLocalSymbol/ForEachLocal;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceLocalSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceLocalSymbol/PossibleOutVarLocalWithoutInitializer;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceLocalSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceMemberFieldSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceFieldSymbolWithSyntaxReference;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceMemberMethodSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceMethodSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceNamedTypeSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceMemberContainerTypeSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceParameterSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceParameterSymbolBase;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourcePropertyAccessorSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceMethodSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceSimpleParameterSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceParameterSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceTypeParameterSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceTypeParameterSymbolBase;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceMethodTypeParameterSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceTypeParameterSymbolBase;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/OverriddenMethodTypeParameterMap;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/OverriddenMethodTypeParameterMapBase;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/ExplicitInterfaceMethodTypeParameterMap;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/OverriddenMethodTypeParameterMapBase;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceOverridingMethodTypeParameterSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceTypeParameterSymbolBase;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceUserDefinedConversionSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceUserDefinedOperatorSymbolBase;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceUserDefinedOperatorSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceUserDefinedOperatorSymbolBase;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceUserDefinedOperatorSymbolBase;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceMethodSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedAttributeData;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceAttributeData;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SubstitutedParameterSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/WrappedParameterSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/GeneratedLabelSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/LabelSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedAccessorValueParameterSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceComplexParameterSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedBackingFieldSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedFieldSymbolBase;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedDelegateSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedContainer;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedDelegateSymbol/DelegateConstructor;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedInstanceConstructor;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedEnumValueFieldSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedFieldSymbolBase;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedFieldLikeEventAccessorSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SourceEventAccessorSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedFieldSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedFieldSymbolBase;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedIntrinsicOperatorSymbol/SynthesizedOperatorParameterSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedParameterSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedSubmissionConstructor;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedInstanceConstructor;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SynthesizedTypeParameterSymbol;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/SubstitutedTypeParameterSymbol;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/TypeMap;cs+class://Microsoft/CodeAnalysis/CSharp/Symbols/AbstractTypeParameterMap;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/AliasQualifiedNameSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/NameSyntax;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/AttributeTargetSpecifierSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/CSharpSyntaxNode;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/CompilationUnitSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/CSharpSyntaxNode;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/CSharpLineDirectiveMap;cs+class://Microsoft/CodeAnalysis/LineDirectiveMap[1];(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/CSharpSyntaxNode;cs+class://Microsoft/CodeAnalysis/SyntaxNode;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/LocalDeclarationStatementSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/StatementSyntax;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/StructuredTriviaSyntax;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/CSharpSyntaxNode;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxList;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/CSharpSyntaxNode;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxList/WithLotsOfChildren;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxList/WithManyChildrenBase;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxList/WithManyChildrenBase;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxList;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxList/WithManyChildren;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxList/WithManyChildrenBase;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxList/WithThreeChildren;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxList;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxList/WithTwoChildren;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxList;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/CSharpSyntaxNode;cs+class://Microsoft/CodeAnalysis/GreenNode;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxToken;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/CSharpSyntaxNode;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxToken/MissingTokenWithTrivia;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxToken/SyntaxTokenWithTrivia;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxToken/SyntaxIdentifier;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxToken;(not implemented)
cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxToken/SyntaxIdentifierExtended;cs+class://Microsoft/CodeAnalysis/CSharp/Syntax/InternalSyntax/SyntaxToken/SyntaxIdentifier;(not implemented)
