From;To;Source
cs+class://Spring/Aop/Framework/DynamicProxy/IntroductionProxyMethodBuilder;cs+class://Spring/Aop/Framework/DynamicProxy/AbstractAopProxyMethodBuilder;(not implemented)
cs+class://Spring/Aop/Framework/DynamicProxy/TargetAopProxyMethodBuilder;cs+class://Spring/Aop/Framework/DynamicProxy/AbstractAopProxyMethodBuilder;(not implemented)
cs+class://Spring/Aop/Framework/ProxyFactory;cs+class://Spring/Aop/Framework/AdvisedSupport;(not implemented)
cs+class://Spring/Aop/Framework/ReflectiveMethodInvocation;cs+class://Spring/Aop/Framework/AbstractMethodInvocation;(not implemented)
cs+class://Spring/Aop/Support/AttributeMatchMethodPointcutAdvisor;cs+class://Spring/Aop/Support/AttributeMatchMethodPointcut;(not implemented)
cs+class://Spring/Aop/Support/SdkRegularExpressionMethodPointcut;cs+class://Spring/Aop/Support/AbstractRegularExpressionMethodPointcut;(not implemented)
cs+class://Spring/Aspects/Exceptions/ExecuteSpelExceptionHandler;cs+class://Spring/Aspects/AbstractExceptionHandler;(not implemented)
cs+class://Spring/Aspects/Exceptions/LogExceptionHandler;cs+class://Spring/Aspects/AbstractExceptionHandler;(not implemented)
cs+class://Spring/Aspects/Exceptions/ReturnValueExceptionHandler;cs+class://Spring/Aspects/AbstractExceptionHandler;(not implemented)
cs+class://Spring/Aspects/Exceptions/SwallowExceptionHandler;cs+class://Spring/Aspects/AbstractExceptionHandler;(not implemented)
cs+class://Spring/Aspects/Exceptions/TranslationExceptionHandler;cs+class://Spring/Aspects/AbstractExceptionHandler;(not implemented)
cs+class://Spring/Aspects/Logging/SimpleLoggingAdvice;cs+class://Spring/Aspects/Logging/AbstractLoggingAdvice;(not implemented)
cs+class://Spring/Aspects/RetryExceptionHandler;cs+class://Spring/Aspects/AbstractExceptionHandler;(not implemented)
cs+class://Spring/Aop/Framework/AutoProxy/AbstractAutoProxyCreatorTests/TransparentProxyFactory/RemotingProxy;cs+class://System/Runtime/Remoting/Proxies/RealProxy;(not implemented)
cs+class://Spring/Aop/Framework/DynamicProxy/AbstractAopProxyTests/StringSetterNullReplacementAdvisor;cs+class://Spring/Aop/Support/DynamicMethodMatcherPointcutAdvisor;(not implemented)
cs+class://Spring/Aop/Framework/DynamicProxy/AbstractAopProxyTests/TestDynamicPointcutAdvisor;cs+class://Spring/Aop/Support/DynamicMethodMatcherPointcutAdvisor;(not implemented)
cs+class://Spring/Aop/Framework/DynamicProxy/AbstractAopProxyTests/ForSettersOnlyPointcutAdvisor;cs+class://Spring/Aop/Framework/DynamicProxy/AbstractAopProxyTests/TestDynamicPointcutAdvisor;(not implemented)
cs+class://Spring/Aop/Framework/DynamicProxy/AbstractAopProxyTests/TestStaticPointcutAdvisor;cs+class://Spring/Aop/Support/StaticMethodMatcherPointcutAdvisor;(not implemented)
cs+class://Spring/Aop/Framework/DynamicProxy/AbstractAopProxyTests/OverloadVoidPointcutAdvisor;cs+class://Spring/Aop/Support/StaticMethodMatcherPointcutAdvisor;(not implemented)
cs+class://Spring/Aop/Framework/DynamicProxy/AbstractAopProxyTests/OverloadIntPointcutAdvisor;cs+class://Spring/Aop/Support/StaticMethodMatcherPointcutAdvisor;(not implemented)
cs+class://Spring/Aop/Framework/DynamicProxy/AbstractAopProxyTests/NoArgsMethodPointcutAdvisor;cs+class://Spring/Aop/Support/StaticMethodMatcherPointcutAdvisor;(not implemented)
cs+class://Spring/Aop/Framework/DynamicProxy/AbstractAopProxyTests/NoArgsOrNotExceptionalMethodPointcutAdvisor;cs+class://Spring/Aop/Support/StaticMethodMatcherPointcutAdvisor;(not implemented)
cs+class://Spring/Aop/Framework/DynamicProxy/AbstractAopProxyTests/ReturnsIntPointcutAdvisor;cs+class://Spring/Aop/Support/StaticMethodMatcherPointcutAdvisor;(not implemented)
cs+class://Spring/Aop/Framework/DynamicProxy/AbstractAopProxyTests/EchoPointcutAdvisor;cs+class://Spring/Aop/Support/StaticMethodMatcherPointcutAdvisor;(not implemented)
cs+class://Spring/Aop/Framework/IsModifiedAdvisor;cs+class://Spring/Aop/Support/DefaultIntroductionAdvisor;(not implemented)
cs+class://Spring/Aop/Framework/ProxyFactoryObjectTests/PointcutForVoid;cs+class://Spring/Aop/Support/DynamicMethodMatcherPointcutAdvisor;(not implemented)
cs+class://Spring/Aspects/Logging/TestableSimpleLoggingAdvice;cs+class://Spring/Aspects/Logging/SimpleLoggingAdvice;(not implemented)
cs+class://Spring/EnterpriseServices/ServicedComponentExporter/ServicedComponentTargetProxyMethodBuilder;cs+class://Spring/Proxy/TargetProxyMethodBuilder;(not implemented)
cs+class://Spring/Remoting/SaoExporter/SaoRemoteObjectProxyTypeBuilder;cs+class://Spring/Remoting/Support/RemoteObjectProxyTypeBuilder;(not implemented)
cs+class://Spring/ServiceModel/ChannelFactoryObject[1];cs+class://System/ServiceModel/ChannelFactory[1];(not implemented)
cs+class://Spring/ServiceModel/SpringWebServiceHost;cs+class://System/ServiceModel/Web/WebServiceHost;(not implemented)
cs+class://Spring/ServiceModel/ServiceExporter/ConfigurableServiceProxyTypeBuilder;cs+class://Spring/ServiceModel/Support/ServiceProxyTypeBuilder;(not implemented)
cs+class://Spring/ServiceModel/SpringServiceHost;cs+class://System/ServiceModel/ServiceHost;(not implemented)
cs+class://Spring/Web/Services/WebServiceProxyFactory/SoapHttpClientProxyTypeBuilder/SoapHttpClientProxyMethodBuilder;cs+class://Spring/Proxy/AbstractProxyMethodBuilder;(not implemented)
cs+class://Spring/Context/Support/WebApplicationContext;cs+class://Spring/Context/Support/AbstractXmlApplicationContext;(not implemented)
cs+class://Spring/Core/IO/WebResource;cs+class://Spring/Core/IO/FileSystemResource;(not implemented)
cs+class://Spring/DataBinding/MultipleSelectionListControlBinding;cs+class://Spring/DataBinding/SimpleExpressionBinding;(not implemented)
cs+class://Spring/Objects/Factory/Xml/WebObjectDefinitionParserHelper;cs+class://Spring/Objects/Factory/Xml/ObjectDefinitionParserHelper;(not implemented)
cs+class://Spring/Objects/Factory/Xml/WebObjectDefinitionReader;cs+class://Spring/Objects/Factory/Xml/XmlObjectDefinitionReader;(not implemented)
cs+class://Spring/Web/Support/LocalResourceManager/LocalResXAssemblyResourceManager;cs+class://System/Resources/ResourceManager;(not implemented)
cs+class://Spring/Web/Support/WebFormsResultWebNavigator;cs+class://Spring/Web/Support/DefaultResultWebNavigator;(not implemented)
cs+class://Spring/Objects/Factory/Support/ChildWebObjectDefinition;cs+class://Spring/Objects/Factory/Support/ChildObjectDefinition;(not implemented)
cs+class://Spring/Objects/Factory/Support/RootWebObjectDefinition;cs+class://Spring/Objects/Factory/Support/RootObjectDefinition;(not implemented)
cs+class://Spring/Objects/Factory/Support/WebObjectFactory;cs+class://Spring/Objects/Factory/Support/DefaultListableObjectFactory;(not implemented)
cs+class://Spring/Web/Support/ScriptBlock;cs+class://Spring/Web/Support/Script;(not implemented)
cs+class://Spring/Web/Support/ScriptFile;cs+class://Spring/Web/Support/Script;(not implemented)
cs+class://Spring/Web/Support/ScriptEvent;cs+class://Spring/Web/Support/ScriptBlock;(not implemented)
cs+class://Spring/Web/Support/SupportsWebDependencyInjectionMethodBuilder;cs+class://Spring/Proxy/BaseProxyMethodBuilder;(not implemented)
cs+class://Spring/Web/Support/NamingContainerSupportsWebDependencyInjectionOwnerProxy;cs+class://Spring/Web/Support/SupportsWebDependencyInjectionOwnerProxy;(not implemented)
cs+class://Spring/Web/UI/Controls/Form/ActionSupressingHtmlTextWriter;cs+class://System/Web/UI/HtmlTextWriter;(not implemented)
cs+class://Spring/Web/UI/Controls/Panel/InitRecursiveInterceptingControlsCollection;cs+class://System/Web/UI/ControlCollection;(not implemented)
cs+class://Spring/Web/UI/Controls/TabCommandEventArgs;cs+class://System/Web/UI/WebControls/CommandEventArgs;(not implemented)
cs+class://Spring/Web/UI/Controls/TabularMultiView;cs+class://System/Web/UI/WebControls/WebControl;(not implemented)
cs+class://Spring/Web/UI/Controls/TabularViewCollection;cs+class://System/Web/UI/WebControls/ViewCollection;(not implemented)
cs+class://Spring/Context/Support/WebApplicationContextTests;cs+class://Spring/TestSupport/WebFormTestCase;(not implemented)
cs+class://Spring/Objects/Factory/Support/WebObjectDefinitionFactoryTests;cs+class://Spring/TestSupport/WebApplicationTests;(not implemented)
cs+class://Spring/Objects/Factory/WebObjectDefinitionReaderTests/TestWebObjectDefinitionReader;cs+class://Spring/Objects/Factory/Xml/WebObjectDefinitionReader;(not implemented)
cs+class://Spring/TestSupport/WebFormTestCase;cs+class://Spring/TestSupport/WebApplicationTests;(not implemented)
cs+class://Spring/TestSupport/SessionMock;cs+class://System/Collections/Hashtable;(not implemented)
cs+class://Spring/Web/Support/NoninheritableControlCollection;cs+class://System/Web/UI/ControlCollection;(not implemented)
cs+class://Spring/Web/Support/ControlCollectionWithNonStandardConstructor;cs+class://System/Web/UI/ControlCollection;(not implemented)
cs+class://Spring/Web/Support/DIControlCollection;cs+class://System/Web/UI/ControlCollection;(not implemented)
cs+class://Spring/Web/Support/LocalResourceManagerTests;cs+class://Spring/TestSupport/WebApplicationTests;(not implemented)
cs+class://Spring/Web/Support/PageHandlerFactoryTests;cs+class://Spring/TestSupport/WebFormTestCase;(not implemented)
cs+class://Spring/Dao/CannotAcquireLockException;cs+class://Spring/Dao/PessimisticLockingFailureException;(not implemented)
cs+class://Spring/Dao/CannotSerializeTransactionException;cs+class://Spring/Dao/PessimisticLockingFailureException;(not implemented)
cs+class://Spring/Dao/CleanupFailureDataAccessException;cs+class://Spring/Dao/NonTransientDataAccessException;(not implemented)
cs+class://Spring/Dao/ConcurrencyFailureException;cs+class://Spring/Dao/TransientDataAccessException;(not implemented)
cs+class://Spring/Dao/NonTransientDataAccessResourceException;cs+class://Spring/Dao/NonTransientDataAccessException;(not implemented)
cs+class://Spring/Dao/NonTransientDataAccessException;cs+class://Spring/Dao/DataAccessException;(not implemented)
cs+class://Spring/Dao/TransientDataAccessResourceException;cs+class://Spring/Dao/TransientDataAccessException;(not implemented)
cs+class://Spring/Dao/TransientDataAccessException;cs+class://Spring/Dao/DataAccessException;(not implemented)
cs+class://Spring/Dao/PessimisticLockingFailureException;cs+class://Spring/Dao/ConcurrencyFailureException;(not implemented)
cs+class://Spring/Dao/DataAccessException;cs+class://System/Exception;(not implemented)
cs+class://Spring/Dao/DataAccessResourceFailureException;cs+class://Spring/Dao/DataAccessException;(not implemented)
cs+class://Spring/Dao/DataIntegrityViolationException;cs+class://Spring/Dao/NonTransientDataAccessException;(not implemented)
cs+class://Spring/Dao/DataRetrievalFailureException;cs+class://Spring/Dao/NonTransientDataAccessException;(not implemented)
cs+class://Spring/Dao/DeadlockLoserDataAccessException;cs+class://Spring/Dao/PessimisticLockingFailureException;(not implemented)
cs+class://Spring/Dao/EmptyResultDataAccessException;cs+class://Spring/Dao/IncorrectResultSizeDataAccessException;(not implemented)
cs+class://Spring/Dao/IncorrectResultSizeDataAccessException;cs+class://Spring/Dao/InvalidDataAccessApiUsageException;(not implemented)
cs+class://Spring/Dao/IncorrectUpdateSemanticsDataAccessException;cs+class://Spring/Dao/InvalidDataAccessResourceUsageException;(not implemented)
cs+class://Spring/Dao/InvalidDataAccessApiUsageException;cs+class://Spring/Dao/NonTransientDataAccessException;(not implemented)
cs+class://Spring/Dao/InvalidDataAccessResourceUsageException;cs+class://Spring/Dao/DataAccessException;(not implemented)
cs+class://Spring/Dao/ObjectOptimisticLockingFailureException;cs+class://Spring/Dao/OptimisticLockingFailureException;(not implemented)
cs+class://Spring/Dao/ObjectRetrievalFailureException;cs+class://Spring/Dao/DataRetrievalFailureException;(not implemented)
cs+class://Spring/Dao/OptimisticLockingFailureException;cs+class://Spring/Dao/ConcurrencyFailureException;(not implemented)
cs+class://Spring/Dao/PermissionDeniedDataAccessException;cs+class://Spring/Dao/NonTransientDataAccessException;(not implemented)
cs+class://Spring/Dao/TypeMismatchDataAccessException;cs+class://Spring/Dao/InvalidDataAccessResourceUsageException;(not implemented)
cs+class://Spring/Dao/UncategorizedDataAccessException;cs+class://Spring/Dao/NonTransientDataAccessException;(not implemented)
cs+class://Spring/Data/BadSqlGrammarException;cs+class://Spring/Dao/InvalidDataAccessResourceUsageException;(not implemented)
cs+class://Spring/Data/CannotGetAdoConnectionException;cs+class://Spring/Dao/InvalidDataAccessResourceUsageException;(not implemented)
cs+class://Spring/Data/Core/AdoTemplate;cs+class://Spring/Data/Core/AdoAccessor;(not implemented)
cs+class://Spring/Data/DuplicateKeyException;cs+class://Spring/Dao/DataIntegrityViolationException;(not implemented)
cs+class://Spring/Data/Objects/Generic/MappingAdoQuery;cs+class://Spring/Data/Objects/Generic/MappingAdoQueryWithContext;(not implemented)
cs+class://Spring/Data/Objects/Generic/MappingAdoQueryWithContext;cs+class://Spring/Data/Objects/Generic/AdoQuery;(not implemented)
cs+class://Spring/Data/Objects/Generic/StoredProcedure;cs+class://Spring/Data/Objects/Generic/AdoOperation;(not implemented)
cs+class://Spring/Data/Generic/AdoTemplate;cs+class://Spring/Data/Core/AdoAccessor;(not implemented)
cs+class://Spring/Data/InvalidResultSetAccessException;cs+class://Spring/Dao/InvalidDataAccessResourceUsageException;(not implemented)
cs+class://Spring/Data/Objects/AdoNonQuery;cs+class://Spring/Data/Objects/AdoOperation;(not implemented)
cs+class://Spring/Data/Objects/AdoScalar;cs+class://Spring/Data/Objects/AdoOperation;(not implemented)
cs+class://Spring/Data/Objects/MappingAdoQuery;cs+class://Spring/Data/Objects/MappingAdoQueryWithContext;(not implemented)
cs+class://Spring/Data/Objects/MappingAdoQueryWithContext;cs+class://Spring/Data/Objects/AdoQuery;(not implemented)
cs+class://Spring/Data/Objects/StoredProcedure;cs+class://Spring/Data/Objects/AdoOperation;(not implemented)
cs+class://Spring/Data/UncategorizedAdoException;cs+class://Spring/Dao/UncategorizedDataAccessException;(not implemented)
cs+class://Spring/Transaction/CannotCreateTransactionException;cs+class://Spring/Transaction/TransactionException;(not implemented)
cs+class://Spring/Transaction/HeuristicCompletionException;cs+class://Spring/Transaction/TransactionException;(not implemented)
cs+class://Spring/Transaction/IllegalTransactionStateException;cs+class://Spring/Transaction/CannotCreateTransactionException;(not implemented)
cs+class://Spring/Transaction/Interceptor/DefaultTransactionAttribute;cs+class://Spring/Transaction/Support/DefaultTransactionDefinition;(not implemented)
cs+class://Spring/Transaction/Interceptor/DefaultTransactionAttributeSourceAdvisor;cs+class://Spring/Aop/Support/StaticMethodMatcherPointcutAdvisor;(not implemented)
cs+class://Spring/Transaction/Interceptor/NoRollbackRuleAttribute;cs+class://Spring/Transaction/Interceptor/RollbackRuleAttribute;(not implemented)
cs+class://Spring/Transaction/Interceptor/RuleBasedTransactionAttribute;cs+class://Spring/Transaction/Interceptor/DefaultTransactionAttribute;(not implemented)
cs+class://Spring/Transaction/Interceptor/TransactionAttributeSourceAdvisor;cs+class://Spring/Aop/Support/StaticMethodMatcherPointcutAdvisor;(not implemented)
cs+class://Spring/Transaction/InvalidIsolationLevelException;cs+class://Spring/Transaction/TransactionUsageException;(not implemented)
cs+class://Spring/Transaction/InvalidTimeoutException;cs+class://Spring/Transaction/TransactionUsageException;(not implemented)
cs+class://Spring/Transaction/NestedTransactionNotSupportedException;cs+class://Spring/Transaction/CannotCreateTransactionException;(not implemented)
cs+class://Spring/Transaction/NoTransactionException;cs+class://Spring/Transaction/TransactionUsageException;(not implemented)
cs+class://Spring/Transaction/TransactionException;cs+class://System/ApplicationException;(not implemented)
cs+class://Spring/Transaction/TransactionSuspensionNotSupportedException;cs+class://Spring/Transaction/CannotCreateTransactionException;(not implemented)
cs+class://Spring/Transaction/TransactionSystemException;cs+class://Spring/Transaction/TransactionException;(not implemented)
cs+class://Spring/Transaction/TransactionTimedOutException;cs+class://Spring/Transaction/TransactionException;(not implemented)
cs+class://Spring/Transaction/TransactionUsageException;cs+class://Spring/Transaction/TransactionException;(not implemented)
cs+class://Spring/Transaction/UnexpectedRollbackException;cs+class://Spring/Transaction/TransactionException;(not implemented)
cs+class://Spring/Dao/IncorrectUpdateSemanticsDataAccessExceptionTests/SampleException;cs+class://Spring/Dao/IncorrectUpdateSemanticsDataAccessException;(not implemented)
cs+class://Spring/Dao/UncategorizedDataAccessExceptionTests/SampleException;cs+class://Spring/Dao/UncategorizedDataAccessException;(not implemented)
cs+class://Spring/Data/Common/DbProviderFactoryTests/AsyncTestDbProviderFactory;cs+class://Spring/Threading/AsyncTestTask;(not implemented)
cs+class://Spring/Data/Objects/AdoQueryTests/IntMappingQueryWithContext;cs+class://Spring/Data/Objects/MappingAdoQueryWithContext;(not implemented)
cs+class://Spring/Support/TestSqlException;cs+class://System/Exception;(not implemented)
cs+class://Spring/Transaction/Config/TxNamespaceParserTests/ResourceXmlApplicationContext;cs+class://Spring/Context/Support/AbstractXmlApplicationContext;(not implemented)
cs+class://Spring/Dao/Attributes/PersistenceException;cs+class://System/ApplicationException;(not implemented)
cs+class://Spring/Data/Objects/NullArg;cs+class://Spring/Data/Objects/StoredProcedure;(not implemented)
cs+class://Spring/Data/CallCreateTestObject;cs+class://Spring/Data/Objects/StoredProcedure;(not implemented)
cs+class://Spring/Data/Objects/Generic/TestObjectandVacationStoredProc;cs+class://Spring/Data/Objects/Generic/StoredProcedure;(not implemented)
cs+class://Spring/Data/Objects/Generic/TestObjectStoredProc;cs+class://Spring/Data/Objects/Generic/StoredProcedure;(not implemented)
cs+class://Spring/Data/CreateTestObjectNonQuery;cs+class://Spring/Data/Objects/AdoNonQuery;(not implemented)
cs+class://Spring/Data/EmpProc;cs+class://Spring/Data/Objects/StoredProcedure;(not implemented)
cs+class://Spring/Data/TestObjectQuery;cs+class://Spring/Data/Objects/MappingAdoQuery;(not implemented)
cs+class://Spring/Data/TestObjectStoredProcedure;cs+class://Spring/Data/Objects/StoredProcedure;(not implemented)
cs+class://Spring/Web/Script/Services/ScriptHandlerFactory;cs+class://Spring/Web/Support/AbstractHandlerFactory;(not implemented)
cs+class://Spring/Messaging/Nms/Connections/CachingConnectionFactory;cs+class://Spring/Messaging/Nms/Connections/SingleConnectionFactory;(not implemented)
cs+class://Spring/Messaging/Nms/Connections/SynchedLocalTransactionFailedException;cs+class://Apache/NMS/NMSException;(not implemented)
cs+class://Spring/Messaging/Nms/Listener/SharedConnectionNotInitializedException;cs+class://Apache/NMS/NMSException;(not implemented)
cs+class://Spring/Messaging/Nms/Listener/Adapter/ListenerExecutionFailedException;cs+class://Apache/NMS/NMSException;(not implemented)
cs+class://Spring/Messaging/Nms/Listener/LocallyExposedNmsResourceHolder;cs+class://Spring/Messaging/Nms/Connections/NmsResourceHolder;(not implemented)
cs+class://Spring/Messaging/Nms/Listener/RecoveryTimeExceededException;cs+class://Apache/NMS/NMSException;(not implemented)
cs+class://Spring/Messaging/Nms/Support/Converter/MessageConversionException;cs+class://Apache/NMS/NMSException;(not implemented)
cs+class://Spring/Messaging/Listener/ListenerExecutionFailedException;cs+class://Spring/Messaging/MessagingException;(not implemented)
cs+class://Spring/Messaging/Core/LocallyExposedMessageQueueResourceHolder;cs+class://Spring/Messaging/Core/MessageQueueResourceHolder;(not implemented)
cs+class://Spring/Messaging/MessagingException;cs+class://System/ApplicationException;(not implemented)
cs+class://Spring/Messaging/MessageAlreadyProcessedException;cs+class://Spring/Messaging/MessagingException;(not implemented)
cs+class://Spring/Context/Support/MvcApplicationContext;cs+class://Spring/Context/Support/AbstractXmlApplicationContext;(not implemented)
cs+class://Spring/Data/NHibernate/HibernateAdoException;cs+class://Spring/Dao/UncategorizedDataAccessException;(not implemented)
cs+class://Spring/Data/NHibernate/HibernateObjectRetrievalFailureException;cs+class://Spring/Dao/ObjectRetrievalFailureException;(not implemented)
cs+class://Spring/Data/NHibernate/HibernateOptimisticLockingFailureException;cs+class://Spring/Dao/ObjectOptimisticLockingFailureException;(not implemented)
cs+class://Spring/Data/NHibernate/HibernateQueryException;cs+class://Spring/Dao/InvalidDataAccessResourceUsageException;(not implemented)
cs+class://Spring/Data/NHibernate/HibernateSystemException;cs+class://Spring/Dao/UncategorizedDataAccessException;(not implemented)
cs+class://Spring/Data/NHibernate/Support/ConfigSectionSessionScopeSettings;cs+class://Spring/Data/NHibernate/Support/SessionScopeSettings;(not implemented)
cs+class://Spring/Data/NHibernate/Support/OpenSessionInViewModule;cs+class://Spring/Data/NHibernate/Support/SessionScope;(not implemented)
cs+class://Spring/Data/NHibernate/HibernateTransactionManagerTests/TestableHibernateTransactionManager;cs+class://Spring/Data/NHibernate/HibernateTransactionManager;(not implemented)
cs+class://Spring/Data/NHibernate/Support/SessionScopeSettingsTests/DerivedSessionScopeSettings;cs+class://Spring/Data/NHibernate/Support/SessionScopeSettings;(not implemented)
cs+class://Spring/Data/NHibernate/Support/SessionScopeSettingsTests/LazyResolvingSessionScopeSettings;cs+class://Spring/Data/NHibernate/Support/SessionScopeSettings;(not implemented)
cs+class://Spring/Data/NHibernate/Support/SessionScopeTests/TestSessionScopeSettings;cs+class://Spring/Data/NHibernate/Support/SessionScopeSettings;(not implemented)
cs+class://Spring/Messaging/Ems/Common/EmsTopicSubscriber;cs+class://Spring/Messaging/Ems/Common/EmsMessageConsumer;(not implemented)
cs+class://Spring/Messaging/Ems/Connections/CachingConnectionFactory;cs+class://Spring/Messaging/Ems/Connections/SingleConnectionFactory;(not implemented)
cs+class://Spring/Messaging/Ems/Listener/LocallyExposedEmsResourceHolder;cs+class://Spring/Messaging/Ems/Connections/EmsResourceHolder;(not implemented)
cs+class://Spring/Web/Mvc/SpringWebApiDependencyResolver;cs+class://Spring/Web/Mvc/SpringMvcDependencyResolver;(not implemented)
cs+class://Spring/Scheduling/Quartz/JobMethodInvocationFailedException;cs+class://System/Exception;(not implemented)
cs+class://Spring/Scheduling/Quartz/SchedulingException;cs+class://System/Exception;(not implemented)
cs+class://Spring/Scheduling/Quartz/TestConfigLocation;cs+class://Spring/Core/IO/InputStreamResource;(not implemented)
