fromType;toType;fromMethod;toMethod;calledFrom
cs+class://CastleTests/Components/DictionaryAdapter/Tests/VirtualObjectTestCase/MockVirtual;cs+class://Castle/Components/DictionaryAdapter/VirtualObject[1];Boolean TryRealize(UnknownType);Boolean TryRealize(UnknownType);Realize
cs+class://Castle/Components/DictionaryAdapter/Xml/Tests/ConflictBehaviorTestCase/ReferenceBehaviorAndMultipleCopy;cs+class://Castle/Components/DictionaryAdapter/Xml/Tests/XmlAdapterTestCase;UnknownType Create(XmlNode, UnknownType);UnknownType Create(XmlNode, UnknownType);Create
cs+class://Castle/Components/DictionaryAdapter/Xml/Tests/ConflictBehaviorTestCase/ReferenceBehaviorAndMultipleCopy;cs+class://Castle/Components/DictionaryAdapter/Xml/Tests/XmlAdapterTestCase;UnknownType Create(XmlNode, UnknownType);UnknownType Create(XmlNode, UnknownType);Create
cs+class://Castle/Components/DictionaryAdapter/Xml/Tests/ConflictBehaviorTestCase/ReferenceBehaviorAndMultipleCopy;cs+class://Castle/Components/DictionaryAdapter/Xml/Tests/XmlAdapterTestCase;UnknownType Create(XmlNode, UnknownType);UnknownType Create(XmlNode, UnknownType);Create
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/ReferenceManagerTestCase/WithValidXml;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/ReferenceManagerTestCase/TestScenario;String GetXmlText();String GetXmlText();SetUp
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/ReferenceManagerTestCase/SetValueScenario;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/ReferenceManagerTestCase/TestScenario;String GetXmlText();String GetXmlText();SetUp
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/ReferenceManagerTestCase/NodeCopyScenario1;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/ReferenceManagerTestCase/TestScenario;String GetXmlText();String GetXmlText();SetUp
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/ReferenceManagerTestCase/NodeCopyScenario2;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/ReferenceManagerTestCase/TestScenario;String GetXmlText();String GetXmlText();SetUp
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XPathReadableCursorTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XPathCursorTestCase;IXmlCursor Cursor(IXmlNode, CompiledXPath, IXmlIncludedTypeMap, UnknownType);IXmlCursor Cursor(IXmlNode, CompiledXPath, IXmlIncludedTypeMap, UnknownType);Cursor
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);ClrType
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);LocalName_WhenNotQualified
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);LocalName_WhenQualified
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);NamespaceUri_WhenNoNamespace
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);NamespaceUri_WhenDefaultNamespace
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);NamespaceUri_WhenExplicitNamespace
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);XsiType_OfElement_WhenXsiTypeAttributeIsNotPresent
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);XsiType_OfElement_WhenXsiTypeAttributeIsPresent
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForAttribute(UnknownType);IXmlNode NodeForAttribute(UnknownType);XsiType_OfAttribute
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);IsTypeProperties_OfElement
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForAttribute(UnknownType);IXmlNode NodeForAttribute(UnknownType);IsTypeProperties_OfAttribute
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForRoot();IXmlNode NodeForRoot();IsTypeProperties_OfRoot
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);IsNil_OfElement_WhenXsiNilAttributeIsNotPresent
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);IsNil_OfElement_WhenXsiNilAttributeIsPresent
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);IsNil_OfElement_WhenSetToTrue
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);IsNil_OfElement_WhenSetToFalse
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);IsNil_OfElement_WhenValueSet
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForAttribute(UnknownType);IXmlNode NodeForAttribute(UnknownType);IsNil_OfAttribute
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);Value_OfElement_WhenEmpty
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);Value_OfElement_WithContent
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);Value_OfElement_WhenSet
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForAttribute(UnknownType);IXmlNode NodeForAttribute(UnknownType);Value_OfAttribute
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForAttribute(UnknownType);IXmlNode NodeForAttribute(UnknownType);Value_OfAttribute_WhenSet
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);SelectSelf
cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/SysXmlNodeTestCase;cs+class://CastleTests/Components/DictionaryAdapter/Xml/Tests/XmlNodeTestCase;IXmlNode NodeForElement(UnknownType);IXmlNode NodeForElement(UnknownType);SelectChildren
