fromType;toType;fromMethod;toMethod;calledFrom
cs+class://Spring/Collections/Generic/ImmutableSet[1];cs+class://Spring/Collections/Generic/Set[1];Boolean Add(UnknownType);Boolean Add(UnknownType);AddAll
cs+class://Spring/Collections/Generic/ImmutableSet[1];cs+class://Spring/Collections/Generic/Set[1];Boolean Remove(UnknownType);Boolean Remove(UnknownType);Remove
cs+class://Spring/Collections/Generic/ImmutableSet[1];cs+class://Spring/Collections/Generic/Set[1];Boolean RemoveAll(ICollection);Boolean RemoveAll(ICollection);RemoveAll
cs+class://Spring/Collections/Generic/ImmutableSet[1];cs+class://Spring/Collections/Generic/Set[1];Boolean RetainAll(ICollection);Boolean RetainAll(ICollection);RetainAll
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Object Clone();Object Clone();Union
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Boolean AddAll(ICollection);Boolean AddAll(ICollection);Union
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Object Clone();Object Clone();Union
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Object Clone();Object Clone();Union
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Object Clone();Object Clone();Intersect
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Boolean RetainAll(ICollection);Boolean RetainAll(ICollection);Intersect
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Void Clear();Void Clear();Intersect
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Object Clone();Object Clone();Minus
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Boolean RemoveAll(ICollection);Boolean RemoveAll(ICollection);Minus
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Object Clone();Object Clone();ExclusiveOr
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Boolean Contains(UnknownType);Boolean Contains(UnknownType);ExclusiveOr
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Boolean Remove(UnknownType);Boolean Remove(UnknownType);ExclusiveOr
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Boolean Add(UnknownType);Boolean Add(UnknownType);ExclusiveOr
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Object Clone();Object Clone();ExclusiveOr
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Object Clone();Object Clone();ExclusiveOr
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Boolean AddAll(ICollection);Boolean AddAll(ICollection);Clone
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];IEnumerator GetEnumerator();IEnumerator GetEnumerator();GetEnumerator
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Boolean Add(UnknownType);Boolean Add(UnknownType);Add
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Object Clone();Object Clone();NonGenericUnion
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Object Clone();Object Clone();NonGenericMinus
cs+class://Spring/Collections/Generic/SynchronizedSet[1];cs+class://Spring/Collections/Generic/Set[1];Object Clone();Object Clone();NonGenericIntersect
