type;from;to;direct;marker;constants;systemType
CC;cs+class://Raven/Database/Client/Azure/RavenAzureClient;cs+class://Raven/Database/Client/RavenStorageClient;True;False;False;True
CC;cs+class://Raven/Database/Client/Azure/RavenAzureClient/EmptyContent;cs+class://System/Net/Http/HttpContent;True;False;False;False
CI;cs+class://Raven/Database/Client/RavenStorageClient;cs+interface://System/IDisposable;True;False;False;False
CC;cs+class://Raven/Database/Counters/Controllers/AdminCounterStorageController;cs+class://Raven/Database/Server/Controllers/Admin/BaseAdminController;True;False;False;True
CC;cs+class://Raven/Database/Counters/Controllers/CounterReplicationController;cs+class://Raven/Database/Counters/Controllers/RavenCountersApiController;True;False;False;True
CC;cs+class://Raven/Database/Counters/Controllers/CounterStorageController;cs+class://Raven/Database/Server/Controllers/RavenDbApiController;True;False;False;True
CI;cs+class://Raven/Database/Counters/Controllers/RavenCounterReplication;cs+interface://System/IDisposable;True;False;False;False
CC;cs+class://Raven/Database/Counters/Controllers/RavenCountersApiController;cs+class://Raven/Database/Server/Controllers/RavenBaseApiController;True;False;False;True
CI;cs+class://Raven/Database/Counters/CounterStorage;cs+interface://System/IDisposable;True;False;False;False
CI;cs+class://Raven/Database/Counters/CounterStorage/Reader;cs+interface://System/IDisposable;True;False;False;False
CI;cs+class://Raven/Database/Counters/CounterStorage/Writer;cs+interface://System/IDisposable;True;False;False;False
CC;cs+class://Raven/Database/Config/Settings/NullableIntegerSetting;cs+class://Raven/Database/Config/Settings/Setting[1];True;False;False;True
CC;cs+class://Raven/Database/Embedded/ResponseStream;cs+class://System/IO/Stream;True;False;False;False
CC;cs+class://Raven/Database/Impl/DTC/DtcNotSupportedTransactionalState;cs+class://Raven/Database/Impl/DTC/InFlightTransactionalState;True;False;False;True
CC;cs+class://Raven/Database/Indexing/IndexMerging/ChangeRootReferenceVisitor;cs+class://ICSharpCode/NRefactory/CSharp/DepthFirstAstVisitor;True;False;False;False
CC;cs+class://Raven/Database/Indexing/IndexMerging/IndexVisitor;cs+class://ICSharpCode/NRefactory/CSharp/DepthFirstAstVisitor;True;False;False;False
CI;cs+class://Raven/Database/Embedded/OwinEmbeddedHost;cs+interface://System/IDisposable;True;False;False;False
CI;cs+class://Raven/Database/Embedded/OwinEmbeddedHost/OwinEmbeddedServerFactory/Disposable;cs+interface://System/IDisposable;True;False;False;False
CC;cs+class://Raven/Database/Embedded/OwinClientHandler;cs+class://System/Net/Http/HttpMessageHandler;True;False;False;False
CI;cs+class://Raven/Database/Embedded/OwinClientHandler/RequestState;cs+interface://System/IDisposable;True;False;False;False
CC;cs+class://Raven/Database/Bundles/ScriptedIndexResults/ScriptedIndexResultsJsonPatcherScope;cs+class://Raven/Database/Json/DefaultScriptedJsonPatcherOperationScope;True;False;False;True
CI;cs+class://Raven/Database/Json/JintOperationScope;cs+interface://System/IDisposable;True;False;False;False
CC;cs+class://Raven/Database/Json/ScriptedJsonPatcherOperationScope;cs+class://Raven/Database/Json/JintOperationScope;True;False;False;True
CC;cs+class://Raven/Database/Json/DefaultScriptedJsonPatcherOperationScope;cs+class://Raven/Database/Json/ScriptedJsonPatcherOperationScope;True;False;False;True
CC;cs+class://Raven/Database/Bundles/SqlReplication/SqlReplicationScriptedJsonPatcherOperationScope;cs+class://Raven/Database/Json/DefaultScriptedJsonPatcherOperationScope;True;False;False;True
CC;cs+class://Raven/Database/Plugins/Builtins/ReadOnlyDeleteTrigger;cs+class://Raven/Database/Plugins/AbstractDeleteTrigger;True;False;False;True
CC;cs+class://Raven/Database/Plugins/Builtins/ReadOnlyPutTrigger;cs+class://Raven/Database/Plugins/AbstractPutTrigger;True;False;False;True
CC;cs+class://Raven/Database/Linq/Ast/TransformDynamicInvocationExpressions;cs+class://ICSharpCode/NRefactory/CSharp/DepthFirstAstVisitor[2];True;False;False;False
CC;cs+class://Raven/Database/Counters/Controllers/CountersController;cs+class://Raven/Database/Counters/Controllers/RavenCountersApiController;True;False;False;True
CI;cs+class://Raven/Database/Server/Connections/WebSocketsTransport;cs+interface://Raven/Database/Server/Connections/IEventsTransport;True;False;False;True
CI;cs+class://Raven/Server/RavenDbServer;cs+interface://System/IDisposable;True;False;False;False
CI;cs+class://Raven/Server/RavenDbServer/ServerThingsForTests;cs+interface://Raven/Server/IServerThingsForTests;True;False;False;True
CI;cs+class://Owin/AppBuilderExtensions/MyAssemblyResolver;cs+interface://System/Web/Http/Dispatcher/IAssembliesResolver;True;False;False;False
CI;cs+class://Owin/AppBuilderExtensions/SelectiveBufferPolicySelector;cs+interface://System/Web/Http/Hosting/IHostBufferPolicySelector;True;False;False;False
CC;cs+class://Owin/AppBuilderExtensions/InterceptMiddleware;cs+class://Microsoft/Owin/OwinMiddleware;True;False;False;False
CI;cs+class://Raven/Database/Bundles/PeriodicExports/PeriodicExportTask;cs+interface://Raven/Database/Plugins/IStartupTask;True;False;False;True
CI;cs+class://Raven/Database/Bundles/PeriodicExports/PeriodicExportTask;cs+interface://System/IDisposable;True;False;False;False
CI;cs+class://Raven/Database/Backup/RemoveBackupDocumentStartupTask;cs+interface://Raven/Database/Plugins/IStartupTask;True;False;False;True
CC;cs+class://Raven/Bundles/Compression/Plugin/DocumentCompression;cs+class://Raven/Database/Plugins/AbstractDocumentCodec;True;False;False;True
CC;cs+class://Raven/Bundles/Compression/Streams/CompressStream;cs+class://System/IO/Stream;True;False;False;False
CC;cs+class://Raven/Bundles/Compression/Streams/DecompressStream;cs+class://System/IO/Stream;True;False;False;False
