From;To;Source
cs+class://System/Data/Entity/Core/SchemaObjectModel/Schema;cs+class://System/Data/Entity/Core/SchemaObjectModel/SchemaElement;(not implemented)
cs+class://System/Data/Entity/Core/SchemaObjectModel/SchemaComplexType;cs+class://System/Data/Entity/Core/SchemaObjectModel/StructuredType;(not implemented)
cs+class://System/Data/Entity/Core/SchemaObjectModel/SchemaEnumMember;cs+class://System/Data/Entity/Core/SchemaObjectModel/SchemaElement;(not implemented)
cs+class://System/Data/Entity/Core/SchemaObjectModel/SchemaEnumType;cs+class://System/Data/Entity/Core/SchemaObjectModel/SchemaType;(not implemented)
cs+class://System/Data/Entity/Core/SchemaObjectModel/SchemaType;cs+class://System/Data/Entity/Core/SchemaObjectModel/SchemaElement;(not implemented)
cs+class://System/Data/Entity/Core/SchemaObjectModel/SridFacetDescriptionElement;cs+class://System/Data/Entity/Core/SchemaObjectModel/FacetDescriptionElement;(not implemented)
cs+class://System/Data/Entity/Core/SchemaObjectModel/StructuredProperty;cs+class://System/Data/Entity/Core/SchemaObjectModel/Property;(not implemented)
cs+class://System/Data/Entity/Core/SchemaObjectModel/StructuredType;cs+class://System/Data/Entity/Core/SchemaObjectModel/SchemaType;(not implemented)
cs+class://System/Data/Entity/Core/SchemaObjectModel/TextElement;cs+class://System/Data/Entity/Core/SchemaObjectModel/SchemaElement;(not implemented)
cs+class://System/Data/Entity/Core/SchemaObjectModel/TypeElement;cs+class://System/Data/Entity/Core/SchemaObjectModel/SchemaType;(not implemented)
cs+class://System/Data/Entity/Core/SchemaObjectModel/TypeRefElement;cs+class://System/Data/Entity/Core/SchemaObjectModel/ModelFunctionTypeElement;(not implemented)
cs+class://System/Data/Entity/Core/EntityResCategoryAttribute;cs+class://System/ComponentModel/CategoryAttribute;(not implemented)
cs+class://System/Data/Entity/Core/EntityResDescriptionAttribute;cs+class://System/ComponentModel/DescriptionAttribute;(not implemented)
cs+class://System/Data/Entity/Core/EntitySqlException;cs+class://System/Data/Entity/Core/EntityException;(not implemented)
cs+class://System/Data/Entity/Core/InternalMappingException;cs+class://System/Data/Entity/Core/EntityException;(not implemented)
cs+class://System/Data/Entity/Core/InvalidCommandTreeException;cs+class://System/Data/DataException;(not implemented)
cs+class://System/Data/Entity/Core/MappingException;cs+class://System/Data/Entity/Core/EntityException;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/CompressingHashBuilder;cs+class://System/Data/Entity/Core/Mapping/StringHashBuilder;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/DefaultObjectMappingItemCollection;cs+class://System/Data/Entity/Core/Mapping/MappingItemCollection;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/FunctionImportComplexTypeMapping;cs+class://System/Data/Entity/Core/Mapping/FunctionImportStructuralTypeMapping;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/FunctionImportEntityTypeMapping;cs+class://System/Data/Entity/Core/Mapping/FunctionImportStructuralTypeMapping;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/FunctionImportEntityTypeMappingConditionIsNull;cs+class://System/Data/Entity/Core/Mapping/FunctionImportEntityTypeMappingCondition;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/FunctionImportEntityTypeMappingConditionValue;cs+class://System/Data/Entity/Core/Mapping/FunctionImportEntityTypeMappingCondition;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/FunctionImportMappingComposable;cs+class://System/Data/Entity/Core/Mapping/FunctionImportMapping;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/FunctionImportMappingComposable/FunctionViewOpCopier;cs+class://System/Data/Entity/Core/Query/InternalTrees/OpCopier;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/FunctionImportMappingNonComposable;cs+class://System/Data/Entity/Core/Mapping/FunctionImportMapping;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/FunctionImportReturnTypeScalarPropertyMapping;cs+class://System/Data/Entity/Core/Mapping/FunctionImportReturnTypePropertyMapping;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/Map;cs+class://System/Data/Entity/Core/Metadata/Edm/GlobalItem;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/MappingItemCollection;cs+class://System/Data/Entity/Core/Metadata/Edm/ItemCollection;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/MetadataMappingHasherVisitor;cs+class://System/Data/Entity/Core/Mapping/BaseMetadataMappingVisitor;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/ObjectAssociationEndMapping;cs+class://System/Data/Entity/Core/Mapping/ObjectMemberMapping;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/ObjectComplexPropertyMapping;cs+class://System/Data/Entity/Core/Mapping/ObjectPropertyMapping;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/ObjectNavigationPropertyMapping;cs+class://System/Data/Entity/Core/Mapping/ObjectMemberMapping;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/ObjectPropertyMapping;cs+class://System/Data/Entity/Core/Mapping/ObjectMemberMapping;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/AssociationSetMapping;cs+class://System/Data/Entity/Core/Mapping/EntitySetBaseMapping;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/ComplexPropertyMapping;cs+class://System/Data/Entity/Core/Mapping/PropertyMapping;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/ConditionPropertyMapping;cs+class://System/Data/Entity/Core/Mapping/PropertyMapping;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/EntitySetMapping;cs+class://System/Data/Entity/Core/Mapping/EntitySetBaseMapping;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/StorageMappingItemCollection;cs+class://System/Data/Entity/Core/Mapping/MappingItemCollection;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/ScalarPropertyMapping;cs+class://System/Data/Entity/Core/Mapping/PropertyMapping;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/Update/Internal/DynamicUpdateCommand;cs+class://System/Data/Entity/Core/Mapping/Update/Internal/UpdateCommand;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/Update/Internal/FunctionUpdateCommand;cs+class://System/Data/Entity/Core/Mapping/Update/Internal/UpdateCommand;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/Update/Internal/PropagatorResult/ServerGenSimpleValue;cs+class://System/Data/Entity/Core/Mapping/Update/Internal/PropagatorResult/SimpleValue;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/Update/Internal/PropagatorResult/KeyValue;cs+class://System/Data/Entity/Core/Mapping/Update/Internal/PropagatorResult/SimpleValue;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/Update/Internal/PropagatorResult/ServerGenKeyValue;cs+class://System/Data/Entity/Core/Mapping/Update/Internal/PropagatorResult/KeyValue;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/Update/Internal/PropagatorResult/UnmodifiedStructuralValue;cs+class://System/Data/Entity/Core/Mapping/Update/Internal/PropagatorResult/StructuralValue;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/Update/Internal/UpdateCommandOrderer;cs+class://System/Data/Entity/Core/Mapping/Update/Internal/Graph[1];(not implemented)
cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/CqlGeneration/CaseCqlBlock;cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/CqlGeneration/CqlBlock;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/CqlGeneration/ExtentCqlBlock;cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/CqlGeneration/CqlBlock;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/CqlGeneration/JoinCqlBlock;cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/CqlGeneration/CqlBlock;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/CqlGeneration/UnionCqlBlock;cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/CqlGeneration/CqlBlock;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/QueryRewriting/TileBinaryOperator[1];cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/QueryRewriting/Tile[1];(not implemented)
cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/QueryRewriting/TileNamed[1];cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/QueryRewriting/Tile[1];(not implemented)
cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/Structures/LeafCellTreeNode;cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/Structures/CellTreeNode;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/Structures/MemberDomainMap/CellConstantSetInfo;cs+class://System/Data/Entity/Core/Common/Utils/Set[1];(not implemented)
cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/Structures/OpCellTreeNode;cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/Structures/CellTreeNode;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/Structures/QualifiedCellIdBoolean;cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/Structures/CellIdBoolean;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/Structures/ScalarRestriction;cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/Structures/MemberRestriction;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/Structures/TypeRestriction;cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/Structures/MemberRestriction;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/Validation/BasicCellRelation;cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/Validation/CellRelation;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/Validation/BasicKeyConstraint;cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/Validation/KeyConstraint[2];(not implemented)
cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/Validation/ViewCellRelation;cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/Validation/CellRelation;(not implemented)
cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/Validation/ViewKeyConstraint;cs+class://System/Data/Entity/Core/Mapping/ViewGeneration/Validation/KeyConstraint[2];(not implemented)
cs+class://System/Data/Entity/Core/MetadataException;cs+class://System/Data/Entity/Core/EntityException;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/ClrPerspective;cs+class://System/Data/Entity/Core/Metadata/Edm/Perspective;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/EdmItemCollection;cs+class://System/Data/Entity/Core/Metadata/Edm/ItemCollection;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/EdmItemError;cs+class://System/Data/Entity/Core/Metadata/Edm/EdmError;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/EdmSchemaError;cs+class://System/Data/Entity/Core/Metadata/Edm/EdmError;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/AssociationEndMember;cs+class://System/Data/Entity/Core/Metadata/Edm/RelationshipEndMember;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/AssociationSet;cs+class://System/Data/Entity/Core/Metadata/Edm/RelationshipSet;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/AssociationType;cs+class://System/Data/Entity/Core/Metadata/Edm/RelationshipType;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/ClrEntityType;cs+class://System/Data/Entity/Core/Metadata/Edm/EntityType;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/ClrEnumType;cs+class://System/Data/Entity/Core/Metadata/Edm/EnumType;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/CollectionType;cs+class://System/Data/Entity/Core/Metadata/Edm/EdmType;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/ComplexType;cs+class://System/Data/Entity/Core/Metadata/Edm/StructuralType;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/ClrComplexType;cs+class://System/Data/Entity/Core/Metadata/Edm/ComplexType;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/EdmFunction;cs+class://System/Data/Entity/Core/Metadata/Edm/EdmType;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/EdmProperty;cs+class://System/Data/Entity/Core/Metadata/Edm/EdmMember;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/EntitySet;cs+class://System/Data/Entity/Core/Metadata/Edm/EntitySetBase;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/EntitySetBaseCollection;cs+class://System/Data/Entity/Core/Metadata/Edm/MetadataCollection[1];(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/EntityType;cs+class://System/Data/Entity/Core/Metadata/Edm/EntityTypeBase;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/EntityTypeBase;cs+class://System/Data/Entity/Core/Metadata/Edm/StructuralType;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/EnumMember;cs+class://System/Data/Entity/Core/Metadata/Edm/MetadataItem;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/EnumType;cs+class://System/Data/Entity/Core/Metadata/Edm/SimpleType;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/Facet;cs+class://System/Data/Entity/Core/Metadata/Edm/MetadataItem;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/FilteredReadOnlyMetadataCollection[2];cs+class://System/Data/Entity/Core/Metadata/Edm/ReadOnlyMetadataCollection[1];(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/GlobalItem;cs+class://System/Data/Entity/Core/Metadata/Edm/MetadataItem;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/ItemCollection;cs+class://System/Data/Entity/Core/Metadata/Edm/ReadOnlyMetadataCollection[1];(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/MemberCollection;cs+class://System/Data/Entity/Core/Metadata/Edm/MetadataCollection[1];(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/MetadataPropertyCollection;cs+class://System/Data/Entity/Core/Metadata/Edm/MetadataCollection[1];(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/NavigationProperty;cs+class://System/Data/Entity/Core/Metadata/Edm/EdmMember;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/PrimitiveType;cs+class://System/Data/Entity/Core/Metadata/Edm/SimpleType;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/ReadOnlyMetadataCollection[1];cs+class://System/Collections/ObjectModel/ReadOnlyCollection[1];(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/RefType;cs+class://System/Data/Entity/Core/Metadata/Edm/EdmType;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/RelationshipEndMember;cs+class://System/Data/Entity/Core/Metadata/Edm/EdmMember;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/RelationshipSet;cs+class://System/Data/Entity/Core/Metadata/Edm/EntitySetBase;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/RelationshipType;cs+class://System/Data/Entity/Core/Metadata/Edm/EntityTypeBase;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/RowType;cs+class://System/Data/Entity/Core/Metadata/Edm/StructuralType;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/SafeLinkCollection[2];cs+class://System/Data/Entity/Core/Metadata/Edm/ReadOnlyMetadataCollection[1];(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/SimpleType;cs+class://System/Data/Entity/Core/Metadata/Edm/EdmType;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/StructuralType;cs+class://System/Data/Entity/Core/Metadata/Edm/EdmType;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/TypeUsage;cs+class://System/Data/Entity/Core/Metadata/Edm/MetadataItem;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/ModelPerspective;cs+class://System/Data/Entity/Core/Metadata/Edm/Perspective;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/ObjectItemCollection;cs+class://System/Data/Entity/Core/Metadata/Edm/ItemCollection;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/ObjectItemAttributeAssemblyLoader;cs+class://System/Data/Entity/Core/Metadata/Edm/ObjectItemAssemblyLoader;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/ObjectItemCachedAssemblyLoader;cs+class://System/Data/Entity/Core/Metadata/Edm/ObjectItemAssemblyLoader;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/ObjectItemConventionAssemblyLoader;cs+class://System/Data/Entity/Core/Metadata/Edm/ObjectItemAssemblyLoader;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/ObjectItemNoOpAssemblyLoader;cs+class://System/Data/Entity/Core/Metadata/Edm/ObjectItemAssemblyLoader;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/StoreItemCollection;cs+class://System/Data/Entity/Core/Metadata/Edm/ItemCollection;(not implemented)
cs+class://System/Data/Entity/Core/Metadata/Edm/TargetPerspective;cs+class://System/Data/Entity/Core/Metadata/Edm/Perspective;(not implemented)
cs+class://System/Data/Entity/Core/ObjectNotFoundException;cs+class://System/Data/DataException;(not implemented)
cs+class://System/Data/Entity/Core/Objects/CurrentValueRecord;cs+class://System/Data/Entity/Core/Objects/DbUpdatableDataRecord;(not implemented)
cs+class://System/Data/Entity/Core/Objects/DataClasses/EntityCollection[1];cs+class://System/Data/Entity/Core/Objects/DataClasses/RelatedEnd;(not implemented)
cs+class://System/Data/Entity/Core/Objects/DataClasses/EntityReference;cs+class://System/Data/Entity/Core/Objects/DataClasses/RelatedEnd;(not implemented)
cs+class://System/Data/Entity/Core/Objects/DataClasses/EntityReference[1];cs+class://System/Data/Entity/Core/Objects/DataClasses/EntityReference;(not implemented)
cs+class://System/Data/Entity/Core/Objects/DataRecordObjectView;cs+class://System/Data/Entity/Core/Objects/ObjectView[1];(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/CompiledELinqQueryState;cs+class://System/Data/Entity/Core/Objects/ELinq/ELinqQueryState;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ELinqQueryState;cs+class://System/Data/Entity/Core/Objects/Internal/ObjectQueryState;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/InitializerMetadata/GroupingInitializerMetadata;cs+class://System/Data/Entity/Core/Objects/ELinq/InitializerMetadata;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/InitializerMetadata/ProjectionNewMetadata;cs+class://System/Data/Entity/Core/Objects/ELinq/InitializerMetadata;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/InitializerMetadata/EmptyProjectionNewMetadata;cs+class://System/Data/Entity/Core/Objects/ELinq/InitializerMetadata/ProjectionNewMetadata;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/InitializerMetadata/ProjectionInitializerMetadata;cs+class://System/Data/Entity/Core/Objects/ELinq/InitializerMetadata;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/InitializerMetadata/EntityCollectionInitializerMetadata;cs+class://System/Data/Entity/Core/Objects/ELinq/InitializerMetadata;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/TypedTranslator[1];(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ObjectQueryBuilderCallTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ObjectQueryCallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ObjectQueryBuilderUnionTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ObjectQueryBuilderCallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ObjectQueryBuilderIntersectTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ObjectQueryBuilderCallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ObjectQueryBuilderExceptTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ObjectQueryBuilderCallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ObjectQueryBuilderDistinctTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ObjectQueryBuilderCallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ObjectQueryBuilderOfTypeTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ObjectQueryBuilderCallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ObjectQueryBuilderFirstTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ObjectQueryBuilderCallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ObjectQueryBuilderToListTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ObjectQueryBuilderCallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ObjectQueryIncludeTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ObjectQueryCallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ObjectQueryMergeAsTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ObjectQueryCallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ObjectQueryIncludeSpanTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/ObjectQueryCallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/CanonicalFunctionDefaultTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/CallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/AsUnicodeNonUnicodeBaseFunctionTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/CallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/AsUnicodeFunctionTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/AsUnicodeNonUnicodeBaseFunctionTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/AsNonUnicodeFunctionTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/AsUnicodeNonUnicodeBaseFunctionTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/MathTruncateTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/CallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/MathPowerTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/CallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/GuidNewGuidTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/CallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/StringContainsTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/CallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/IndexOfTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/CallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/StartsWithTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/CallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/EndsWithTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/CallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/SubstringTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/CallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/RemoveTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/CallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/InsertTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/CallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/IsNullOrEmptyTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/CallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/StringConcatTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/CallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/TrimBaseTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/CallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/TrimTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/TrimBaseTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/TrimStartTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/TrimBaseTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/TrimEndTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/TrimBaseTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/VBCanonicalFunctionDefaultTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/CallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/VBCanonicalFunctionRenameTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/CallTranslator;(not implemented)
cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/VBDatePartTranslator;cs+class://System/Data/Entity/Core/Objects/ELinq/ExpressionConverter/MethodCallTranslator/CallTranslator;(not implemented)
