direct?;source;from;to;from declaration
False;Return;cs+class://Umbraco/Core/Configuration/UmbracoSettings/FileExtensionElement;cs+class://Umbraco/Core/Configuration/InnerTextConfigurationElement[1];CreateNewElement in Umbraco.Core.Configuration.UmbracoSettings.AppCodeFileExtensionsCollection
True;Return;cs+class://Umbraco/Core/Configuration/UmbracoSettings/LinkElement;cs+class://System/Configuration/ConfigurationElement;CreateNewElement in Umbraco.Core.Configuration.UmbracoSettings.LinksCollection
False;Return;cs+class://Umbraco/Core/Configuration/UmbracoSettings/LogTypeElement;cs+class://Umbraco/Core/Configuration/InnerTextConfigurationElement[1];CreateNewElement in Umbraco.Core.Configuration.UmbracoSettings.DisabledLogTypesCollection
False;Parameter;cs+class://Umbraco/Core/Configuration/UmbracoSettings/NotDynamicXmlDocumentElement;cs+class://Umbraco/Core/Configuration/InnerTextConfigurationElement[1];Add in Umbraco.Core.Configuration.UmbracoSettings.NotDynamicXmlDocumentElementCollection
False;Return;cs+class://Umbraco/Core/Configuration/UmbracoSettings/NotDynamicXmlDocumentElement;cs+class://Umbraco/Core/Configuration/InnerTextConfigurationElement[1];CreateNewElement in Umbraco.Core.Configuration.UmbracoSettings.NotDynamicXmlDocumentElementCollection
True;Parameter;cs+class://Umbraco/Core/Configuration/OptionalCommaDelimitedConfigurationElement;cs+class://Umbraco/Core/Configuration/CommaDelimitedConfigurationElement;ScriptFileTypes in Umbraco.Core.Configuration.UmbracoSettings.ContentScriptEditorElement
False;Return;cs+class://Umbraco/Core/Configuration/UmbracoSettings/RazorStaticMappingElement;cs+class://Umbraco/Core/Configuration/InnerTextConfigurationElement[1];CreateNewElement in Umbraco.Core.Configuration.UmbracoSettings.RazorStaticMappingCollection
True;Parameter;cs+class://Umbraco/Core/Configuration/UmbracoSettings/RepositoryElement;cs+class://System/Configuration/ConfigurationElement;Add in Umbraco.Core.Configuration.UmbracoSettings.RepositoriesCollection
True;Return;cs+class://Umbraco/Core/Configuration/UmbracoSettings/RepositoryElement;cs+class://System/Configuration/ConfigurationElement;CreateNewElement in Umbraco.Core.Configuration.UmbracoSettings.RepositoriesCollection
True;Return;cs+class://Umbraco/Core/Configuration/UmbracoSettings/ScheduledTaskElement;cs+class://System/Configuration/ConfigurationElement;CreateNewElement in Umbraco.Core.Configuration.UmbracoSettings.ScheduledTasksCollection
False;Return;cs+class://Umbraco/Core/Configuration/UmbracoSettings/ServerElement;cs+class://Umbraco/Core/Configuration/InnerTextConfigurationElement[1];CreateNewElement in Umbraco.Core.Configuration.UmbracoSettings.ServerCollection
True;Assignment;cs+class://Umbraco/Core/Configuration/UmbracoSettings/UmbracoSettingsSection;cs+interface://Umbraco/Core/Configuration/UmbracoSettings/IUmbracoSettingsSection;Init in Umbraco.Tests.Configurations.UmbracoSettings.UmbracoSettingsTests
True;Assignment;cs+class://Umbraco/Core/Configuration/UmbracoSettings/UmbracoSettingsSection;cs+interface://Umbraco/Core/Configuration/UmbracoSettings/IUmbracoSettingsSection;Init in Umbraco.Tests.Configurations.UmbracoSettings.UmbracoSettingsTests
True;Assignment;cs+class://Umbraco/Core/Configuration/UmbracoSettings/UmbracoSettingsSection;cs+interface://Umbraco/Core/Configuration/UmbracoSettings/IUmbracoSettingsSection;GetDefault in Umbraco.Tests.TestHelpers.SettingsForTests
True;Return;cs+class://Umbraco/Core/CoreBootManager;cs+interface://Umbraco/Core/IBootManager;Initialize in Umbraco.Core.CoreBootManager
