TypeName;SystemType
cs+class://System/Drawing/Imaging/ImageAttributes;False
cs+class://System/Drawing/Imaging/ColorMatrix;False
cs+class://System/Drawing/Imaging/Metafile;False
cs+class://System/Drawing/Imaging/MetafileHeader;False
cs+class://System/Drawing/Imaging/MetaHeader;False
cs+class://System/Drawing/Imaging/WmfPlaceableFileHeader;False
cs+class://System/Drawing/Drawing2D/GraphicsState;False
cs+class://System/Drawing/Drawing2D/GraphicsContainer;False
cs+interface://System/Drawing/IDeviceContext;False
cs+class://System/Windows/Forms/KeyEventArgs;False
cs+class://System/EventArgs;False
cs+class://System/Windows/Forms/MouseEventArgs;False
cs+interface://System/Windows/Forms/IContainerControl;False
cs+class://System/Windows/Forms/PaintEventArgs;False
cs+class://System/Windows/Forms/Message;False
cs+class://System/Windows/Forms/ControlEventArgs;False
cs+class://System/Windows/Forms/DragEventArgs;False
cs+interface://System/Windows/Forms/IDataObject;False
cs+class://System/Windows/Forms/GiveFeedbackEventArgs;False
cs+class://System/Windows/Forms/HelpEventArgs;False
cs+class://System/Windows/Forms/InvalidateEventArgs;False
cs+class://System/Windows/Forms/KeyPressEventArgs;False
cs+class://System/Windows/Forms/LayoutEventArgs;False
cs+class://System/Windows/Forms/QueryContinueDragEventArgs;False
cs+class://System/Windows/Forms/PreviewKeyDownEventArgs;False
cs+class://System/Windows/Forms/UICuesEventArgs;False
cs+class://System/ComponentModel/CancelEventArgs;False
cs+class://System/Windows/Forms/Layout/LayoutEngine;False
cs+class://System/Windows/Forms/BindingContext;False
cs+class://System/Windows/Forms/BindingManagerBase;False
cs+class://System/Windows/Forms/BindingCompleteEventArgs;False
cs+class://System/Windows/Forms/Binding;False
cs+class://System/Windows/Forms/ConvertEventArgs;False
cs+class://System/Windows/Forms/BindingMemberInfo;False
cs+interface://System/Windows/Forms/IBindableComponent;False
cs+class://System/Windows/Forms/ControlBindingsCollection;False
cs+class://System/Windows/Forms/BaseCollection;False
cs+class://System/Windows/Forms/BindingsCollection;False
cs+class://System/ComponentModel/CollectionChangeEventArgs;False
cs+class://System/Exception;False
cs+interface://System/Runtime/InteropServices/_Exception;False
cs+class://System/ComponentModel/PropertyDescriptorCollection;False
cs+class://System/ComponentModel/PropertyDescriptor;False
cs+class://System/ComponentModel/MemberDescriptor;False
cs+class://System/ComponentModel/AttributeCollection;False
cs+class://System/ComponentModel/TypeConverter;False
cs+interface://System/ComponentModel/ITypeDescriptorContext;False
cs+class://System/ComponentModel/TypeConverter/StandardValuesCollection;False
cs+class://System/Windows/Forms/ContextMenu;False
cs+class://System/Windows/Forms/Menu;False
cs+class://System/Windows/Forms/MenuItem;False
cs+class://System/Windows/Forms/MainMenu;False
cs+class://System/Windows/Forms/Menu/MenuItemCollection;False
cs+class://System/Windows/Forms/DrawItemEventArgs;False
cs+class://System/Windows/Forms/MeasureItemEventArgs;False
cs+class://System/Windows/Forms/ContextMenuStrip;False
cs+class://System/Windows/Forms/CreateParams;False
cs+class://System/Windows/Forms/Cursor;False
cs+class://System/Windows/Forms/Padding;False
cs+interface://System/Windows/Forms/IWindowTarget;False
cs+class://System/Windows/Forms/ScrollableControl;False
cs+class://System/Windows/Forms/ScrollEventArgs;False
cs+class://System/Windows/Forms/HScrollProperties;False
cs+class://System/Windows/Forms/ScrollProperties;False
cs+class://System/Windows/Forms/VScrollProperties;False
cs+class://System/Windows/Forms/ScrollableControl/DockPaddingEdges;False
cs+class://System/Windows/Forms/ToolStrip;False
cs+class://System/Windows/Forms/LayoutSettings;False
cs+class://System/Windows/Forms/ToolStripItem;False
cs+interface://System/Windows/Forms/IDropTarget;False
cs+class://System/Windows/Forms/ToolStripItemEventArgs;False
cs+class://System/Windows/Forms/ToolStripItemClickedEventArgs;False
cs+class://System/Windows/Forms/ToolStripItemCollection;False
cs+class://System/Windows/Forms/ImageList;False
cs+class://System/Windows/Forms/ImageList/ImageCollection;False
cs+class://System/Collections/Specialized/StringCollection;False
cs+class://System/Collections/Specialized/StringEnumerator;False
cs+class://System/Windows/Forms/ImageListStreamer;False
cs+class://System/Windows/Forms/ToolStripOverflowButton;False
cs+class://System/Windows/Forms/ToolStripDropDownItem;False
cs+class://System/Windows/Forms/ToolStripDropDown;False
cs+class://System/Windows/Forms/ToolStripRenderer;False
cs+class://System/Windows/Forms/ToolStripArrowRenderEventArgs;False
cs+class://System/Windows/Forms/ToolStripRenderEventArgs;False
cs+class://System/Windows/Forms/ToolStripGripRenderEventArgs;False
cs+class://System/Windows/Forms/ToolStripItemRenderEventArgs;False
cs+class://System/Windows/Forms/ToolStripItemImageRenderEventArgs;False
cs+class://System/Windows/Forms/ToolStripItemTextRenderEventArgs;False
cs+class://System/Windows/Forms/ToolStripSeparatorRenderEventArgs;False
cs+class://System/Windows/Forms/ToolStripPanelRenderEventArgs;False
cs+class://System/Windows/Forms/ToolStripPanel;False
cs+class://System/Windows/Forms/ContainerControl;False
cs+class://System/Windows/Forms/ToolStripPanelRow;False
cs+class://System/Windows/Forms/ToolStripContentPanelRenderEventArgs;False
cs+class://System/Windows/Forms/ToolStripContentPanel;False
cs+class://System/Windows/Forms/Panel;False
cs+class://System/Windows/Forms/ToolStripDropDownClosedEventArgs;False
cs+class://System/Windows/Forms/ToolStripDropDownClosingEventArgs;False
cs+class://System/Windows/Forms/ToolStripDropDownButton;False
cs+class://System/Windows/Forms/ToolStripDropDownMenu;False
cs+interface://System/ComponentModel/ISynchronizeInvoke;False
cs+interface://System/Windows/Forms/IWin32Window;False
cs+class://System/Windows/Forms/FormClosingEventArgs;False
cs+class://System/Windows/Forms/FormClosedEventArgs;False
cs+class://System/Windows/Forms/InputLanguageChangedEventArgs;False
cs+class://System/Windows/Forms/InputLanguage;False
cs+class://System/Windows/Forms/InputLanguageCollection;False
cs+class://System/Windows/Forms/InputLanguageChangingEventArgs;False
cs+interface://System/Windows/Forms/IButtonControl;False
cs+class://System/Windows/Forms/MenuStrip;False
cs+class://System/Windows/Forms/ToolStripMenuItem;False
cs+class://Gallio/Icarus/Annotations/AnnotationsPackage;True
cs+interface://Gallio/Icarus/IPackage;True
cs+class://Gallio/Icarus/Annotations/AnnotationsResources;True
cs+class://Gallio/Icarus/Annotations/AnnotationsWindow;True
cs+class://System/Windows/Forms/UserControl;False
cs+class://Gallio/Icarus/Commands/AddFilesCommand;True
cs+interface://Gallio/UI/ProgressMonitoring/ICommand;True
cs+class://Gallio/Icarus/Commands/ApplyFilterCommand;True
cs+class://Gallio/Icarus/Commands/CommandFactory;True
cs+interface://Gallio/Icarus/Commands/ICommandFactory;True
cs+class://Gallio/Icarus/Commands/ConvertSavedReportCommand;True
cs+class://Gallio/Icarus/Commands/LoadPackageCommand;True
cs+class://Gallio/Icarus/Commands/DeleteAllReportsCommand;True
cs+class://Gallio/Icarus/Commands/DelegateCommand;True
cs+class://Gallio/Icarus/Commands/DeleteFilterCommand;True
cs+class://Gallio/Icarus/Commands/DeleteReportCommand;True
cs+class://Gallio/Icarus/Commands/GenerateReportCommand;True
cs+class://Gallio/Icarus/Commands/NewProjectCommand;True
cs+class://Gallio/Icarus/Commands/OpenProjectCommand;True
cs+class://Gallio/Icarus/Commands/OpenReportCommand;True
cs+class://Gallio/Icarus/Commands/RefreshTestTreeCommand;True
cs+class://Gallio/Icarus/Commands/ReloadCommand;True
cs+class://Gallio/Icarus/Controllers/ProgressEvent;True
cs+class://Gallio/Icarus/Controllers/SavingProject;True
cs+class://Gallio/UI/Events/Event;True
cs+class://Gallio/Icarus/ControlPanel/ShutdownPane;True
cs+class://Gallio/UI/ControlPanel/Preferences/PreferencePane;True
cs+class://Gallio/Icarus/ControlPanel/ShutdownPaneProvider;True
cs+interface://Gallio/UI/ControlPanel/Preferences/IPreferencePaneProvider;True
cs+class://Gallio/Icarus/ControlPanel/ExecutionLogPane;True
cs+class://Gallio/Icarus/ControlPanel/ExecutionLogPaneProvider;True
cs+class://Gallio/Icarus/Events/OptionsChanged;True
cs+class://Gallio/Icarus/ExecutionLog/ExecutionLogController;True
cs+interface://Gallio/Icarus/ExecutionLog/IExecutionLogController;True
cs+interface://Gallio/UI/Events/Handles[1];True
cs+class://Gallio/Icarus/ExecutionLog/ExecutionLogPackage;True
cs+class://Gallio/Icarus/ExecutionLog/ExecutionLogWindow;True
cs+class://Gallio/Icarus/Filters/FilterController;True
cs+interface://Gallio/Icarus/Filters/IFilterController;True
cs+class://Gallio/Icarus/Filters/FiltersPackage;True
cs+class://Gallio/Icarus/Filters/FiltersView;True
cs+class://Gallio/Icarus/Models/AlphanumComparatorFast;True
cs+class://Gallio/Icarus/ProjectExplorer/ProjectExplorerResources;True
cs+class://Gallio/Icarus/ProjectExplorer/ProjectExplorerView;True
cs+class://Gallio/Icarus/ProjectExplorer/ProjectExplorerPackage;True
cs+class://Gallio/Icarus/ProjectProperties/Controller;True
cs+interface://Gallio/Icarus/ProjectProperties/IController;True
cs+interface://Gallio/Icarus/ProjectProperties/IModel;True
cs+interface://Gallio/Icarus/ProjectProperties/IView;True
cs+class://Gallio/Icarus/ProjectProperties/Model;True
cs+class://Gallio/Icarus/ProjectProperties/Package;True
cs+class://Gallio/Icarus/ProjectProperties/View;True
cs+interface://Gallio/Icarus/Projects/IProjectUserOptionsController;True
cs+class://Gallio/Icarus/Projects/ProjectReloadPackage;True
cs+class://Gallio/Icarus/Projects/UserOptions;True
cs+class://Gallio/Icarus/Projects/ProjectUserOptionsController;True
cs+class://Gallio/Icarus/Projects/UserOptionsLoaded;True
cs+class://Gallio/Icarus/Projects/UserOptionsSaved;True
cs+class://Gallio/Icarus/Reload/ReloadDialog;True
cs+class://Gallio/Icarus/Reload/ReloadPackage;True
cs+class://Gallio/Icarus/RuntimeLog/RuntimeLogResources;True
cs+class://Gallio/Icarus/RuntimeLog/RuntimeLogPackage;True
cs+interface://Gallio/Icarus/RuntimeLog/IRuntimeLogController;True
cs+class://Gallio/Icarus/RuntimeLog/RuntimeLogController;True
cs+class://Gallio/Icarus/RuntimeLog/RuntimeLogWindow;True
cs+interface://Gallio/Icarus/Runtime/IPluginScanner;True
cs+interface://Gallio/Icarus/Search/IModel;True
cs+class://Gallio/Icarus/Specifications/MetadataSpecification;True
cs+class://Gallio/Icarus/Specifications/Specification[1];True
cs+class://Gallio/Icarus/Specifications/NameSpecification;True
cs+interface://Gallio/Icarus/Specifications/ISpecificationFactory;True
cs+class://Gallio/Icarus/Search/Model;True
cs+class://Gallio/Icarus/Specifications/NamespaceSpecification;True
cs+class://Gallio/Icarus/Specifications/SpecificationFactory;True
cs+interface://Gallio/Icarus/TestExplorer/ITestExplorerController;True
cs+interface://Gallio/Icarus/TestExplorer/ITestExplorerModel;True
cs+class://Gallio/Icarus/TestExplorer/TestExplorerController;True
cs+class://Gallio/Icarus/TestExplorer/TestExplorerModel;True
cs+class://Gallio/Icarus/TestExplorer/TestExplorerPackage;True
cs+class://Gallio/Icarus/TestExplorer/TestExplorerResources;True
cs+class://Gallio/Icarus/TestExplorer/TestExplorerView;True
cs+interface://Gallio/Icarus/TestResults/ITestResultsController;True
cs+class://Gallio/Icarus/TestResults/TestResultsPackage;True
cs+class://Gallio/Icarus/TestResults/TestResults;True
cs+class://Gallio/Icarus/TestResults/TestResultsController;True
cs+class://Gallio/Icarus/TestResults/TestResultsResources;True
cs+class://Gallio/Icarus/TestResults/TestStepComparer;True
cs+class://Gallio/Icarus/Controls/NodeTextBox[1];True
cs+class://Aga/Controls/Tree/NodeControls/NodeTextBox;False
cs+class://Aga/Controls/Tree/EditorContext;False
cs+class://Aga/Controls/Tree/TreeNodeAdv;False
cs+class://Aga/Controls/Tree/TreeViewAdv;False
cs+class://Aga/Controls/Tree/DrawContext;False
cs+class://Aga/Controls/Tree/NodeControls/NodeControl;False
cs+class://Aga/Controls/Tree/TreeNodeAdvMouseEventArgs;False
cs+class://Aga/Controls/Tree/NodeControls/NodeControlValueEventArgs;False
cs+class://Aga/Controls/Tree/NodeControls/NodeEventArgs;False
cs+interface://Aga/Controls/Tree/IToolTipProvider;False
cs+class://Aga/Controls/Tree/TreeColumn;False
cs+class://Aga/Controls/Tree/NodeControls/DrawEventArgs;False
cs+class://Aga/Controls/Tree/NodeControls/EditableControl;False
cs+class://Aga/Controls/Tree/NodeControls/BindableControl;False
cs+class://Aga/Controls/Tree/NodeControls/InteractiveControl;False
cs+class://Aga/Controls/Tree/TreePath;False
cs+class://Aga/Controls/Tree/NodeControlInfo;False
cs+interface://Aga/Controls/Tree/ITreeModel;False
cs+class://System/Collections/ObjectModel/Collection[1];False
cs+class://Aga/Controls/Tree/DropPosition;False
cs+class://System/Windows/Forms/TextBox;False
cs+class://System/Windows/Forms/TextBoxBase;False
cs+class://System/Windows/Forms/AutoCompleteStringCollection;False
cs+class://Gallio/Icarus/Controls/NodeIcon[1];True
cs+class://Aga/Controls/Tree/NodeControls/NodeIcon;False
cs+class://Gallio/Icarus/Controls/NodeTypeImageCache;True
cs+class://Gallio/Icarus/Controls/TestKindIcon;True
cs+class://Gallio/Icarus/Controls/TestNodeTextBox;True
cs+class://Gallio/Icarus/Controls/TestStatusNodeIcon;True
cs+class://Gallio/Icarus/Events/TestsFailed;True
cs+class://Gallio/Icarus/Events/ProjectSaved;True
cs+class://Gallio/Icarus/Events/ProjectLoaded;True
cs+class://Gallio/Icarus/Events/TestStepFinished;True
cs+class://Gallio/Icarus/Events/ExploreStarted;True
cs+class://Gallio/Icarus/Events/RunFinished;True
cs+class://Gallio/Icarus/Events/RunStarted;True
cs+class://Gallio/Icarus/Events/Reloading;True
cs+class://Gallio/Icarus/Commands/RemoveAllFilesCommand;True
cs+class://Gallio/Icarus/Commands/RemoveFileCommand;True
cs+class://Gallio/Icarus/Commands/ResetTestsCommand;True
cs+class://Gallio/Icarus/Commands/RestoreFilterCommand;True
cs+class://Gallio/Icarus/Commands/RunTestsCommand;True
cs+class://Gallio/Icarus/Commands/SaveFilterCommand;True
cs+class://Gallio/Icarus/Commands/SaveProjectCommand;True
cs+class://Gallio/Icarus/Commands/ShowReportCommand;True
cs+class://Gallio/Icarus/Commands/ViewSourceCodeCommand;True
cs+class://Gallio/Icarus/Controllers/AboutController;True
cs+interface://Gallio/Icarus/Controllers/IAboutController;True
cs+class://Gallio/Icarus/Annotations/AnnotationsController;True
cs+class://Gallio/Icarus/Controllers/NotifyController;True
cs+interface://Gallio/Icarus/Annotations/IAnnotationsController;True
cs+class://Gallio/Icarus/Controllers/ApplicationController;True
cs+interface://Gallio/Icarus/Controllers/IApplicationController;True
cs+class://Gallio/Icarus/ApplicationShutdown;True
cs+class://Gallio/Icarus/Controllers/EventArgs/FileChangedEventArgs;True
cs+class://Gallio/Icarus/Controllers/EventArgs/ExecutionLogUpdatedEventArgs;True
cs+class://Gallio/Icarus/Controllers/EventArgs/ShowSourceCodeEventArgs;True
cs+interface://System/ComponentModel/INotifyPropertyChanged;False
cs+interface://Gallio/Icarus/Controllers/Interfaces/IReportController;True
cs+interface://Gallio/Icarus/Controllers/Interfaces/ISourceCodeController;True
cs+interface://Gallio/Icarus/Controllers/IProgressController;True
cs+class://Gallio/Icarus/Controllers/ProgressController;True
cs+class://Gallio/Icarus/Controllers/ProjectController;True
cs+interface://Gallio/Icarus/Controllers/Interfaces/IProjectController;True
cs+class://Gallio/Icarus/Controllers/ReportController;True
cs+class://Gallio/Icarus/Controllers/SourceCodeController;True
cs+class://Gallio/Icarus/Controllers/TestController;True
cs+interface://Gallio/Icarus/Controllers/Interfaces/ITestController;True
cs+class://Gallio/Icarus/ControlPanel/TestRunnerFactoryPaneProvider;True
cs+class://Gallio/Icarus/ControlPanel/TestRunnerFactoryPane;True
cs+class://Gallio/Icarus/ControlPanel/TestRunnerExtensionsPaneProvider;True
cs+class://Gallio/Icarus/ControlPanel/ProgressMonitoringPaneProvider;True
cs+class://Gallio/Icarus/ControlPanel/ProgressMonitoringPane;True
cs+class://Gallio/Icarus/ControlPanel/ReportsPaneProvider;True
cs+class://Gallio/Icarus/ControlPanel/ReportsPane;True
cs+class://Gallio/Icarus/ControlPanel/TestRunnerExtensionsPane;True
cs+class://Gallio/Icarus/ControlPanel/TestStatusPaneProvider;True
cs+class://Gallio/Icarus/ControlPanel/TestStatusPane;True
cs+class://Gallio/Icarus/ControlPanel/StartupPaneProvider;True
cs+class://Gallio/Icarus/ControlPanel/StartupPane;True
cs+class://Gallio/Icarus/ControlPanel/TestExplorerPaneProvider;True
cs+class://Gallio/Icarus/ControlPanel/TestExplorerPane;True
cs+class://Gallio/Icarus/ControlPanel/TreeViewCategoryPane;True
cs+class://Gallio/Icarus/ControlPanel/TreeViewCategoryPaneProvider;True
cs+class://Gallio/Icarus/Controls/PropertiesTabControl;True
cs+class://System/Windows/Forms/TabControl;False
cs+class://System/Windows/Forms/TabPage;False
cs+class://System/Windows/Forms/TabControlCancelEventArgs;False
cs+class://System/Windows/Forms/TabControlEventArgs;False
cs+class://System/Windows/Forms/TabControl/TabPageCollection;False
cs+class://Gallio/Icarus/Services/FilterService;True
cs+interface://Gallio/Icarus/Services/IFilterService;True
cs+class://Gallio/Icarus/TreeBuilders/TreeBuilderTraits;True
cs+class://Gallio/Runtime/Extensibility/Traits;True
cs+class://Gallio/Icarus/Utilities/TestRunnerExtensionFactory;True
cs+interface://Gallio/Icarus/Utilities/ITestRunnerExtensionFactory;True
cs+class://Gallio/Icarus/WindowManager/MenuList;True
cs+interface://Gallio/Icarus/WindowManager/IMenuList;True
cs+class://Gallio/Icarus/WindowManager/MenuManager;True
cs+interface://Gallio/Icarus/WindowManager/IMenuManager;True
cs+interface://Gallio/Icarus/WindowManager/IWindowManager;True
cs+class://Gallio/Icarus/Models/FilterTestStatusEvent;True
cs+interface://Gallio/Icarus/Models/ITestStatusFilteredTreeModel;True
cs+class://Gallio/Icarus/Events/TestsReset;True
cs+class://Gallio/Icarus/Models/TestStatusFilteredTreeModel;True
cs+class://Gallio/Icarus/Models/TreeModelDecorator;True
cs+class://Gallio/Icarus/Projects/ProjectChangedEventArgs;True
cs+interface://Gallio/Icarus/Projects/IProjectMonitor;True
cs+class://Gallio/Icarus/Projects/ProjectReloadDialog;True
cs+class://Gallio/Icarus/Logging/BlackBoxLogger;True
cs+class://Gallio/Icarus/Models/FilteredTreeModel;True
cs+interface://Gallio/Icarus/Models/IFilteredTreeModel;True
cs+class://Gallio/Icarus/Models/FilterTreeEvent;True
cs+interface://Gallio/Icarus/Models/ISortedTreeModel;True
cs+class://Gallio/Icarus/Projects/ProjectChanged;True
cs+class://Gallio/Icarus/Projects/ProjectMonitor;True
cs+class://Gallio/Icarus/Search/Controller;True
cs+interface://Gallio/Icarus/Search/IController;True
cs+class://Gallio/Icarus/Search/View;True
cs+class://Gallio/Icarus/Search/Package;True
cs+class://Gallio/Icarus/Specifications/AnySpecification[1];True
cs+interface://Gallio/Icarus/Specifications/ISpecification[1];True
cs+class://Gallio/Icarus/Specifications/OrSpecification[1];True
cs+class://Gallio/Icarus/Models/SortedTreeModel;True
cs+class://Gallio/Icarus/Models/SortedTreeModel/TestTreeNodeComparer;True
cs+interface://Gallio/Icarus/Models/ITestStatistics;True
cs+class://Gallio/Icarus/Models/SortTreeEvent;True
cs+class://Gallio/Icarus/Models/TestStatistics;True
cs+class://Gallio/Icarus/Models/TestTreeNodes/MetadataNode;True
cs+class://Gallio/Icarus/Models/TestTreeNode;True
cs+class://Gallio/Icarus/Models/TestTreeNodes/NamespaceNode;True
cs+interface://Gallio/Model/Filters/ITestDescriptor;True
cs+class://Gallio/Icarus/Models/TestTreeNodes/TestDataNode;True
cs+class://Aga/Controls/Tree/TreeModelBase;False
cs+class://Aga/Controls/Tree/TreeModelEventArgs;False
