type;from;to;direct;marker;constants;systemType
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlNodeBase;cs+interface://Castle/Components/DictionaryAdapter/Xml/IRealizableSource;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlNodeBase;cs+interface://Castle/Components/DictionaryAdapter/IVirtual;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlContextBase;cs+class://System/Xml/Xsl/XsltContext;True;False;False;False
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlContextBase;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlNamespaceSource;True;False;False;True
II;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlContext;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlNamespaceSource;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlSelfAccessor;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlAccessor;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlCollectionSerializer;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlTypeSerializer;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlXmlNodeSerializer;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlTypeSerializer;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlNodeAccessor;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlAccessor;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlNodeAccessor;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlKnownType;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlNodeAccessor;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlKnownTypeMap;True;False;False;True
II;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlCollectionAccessor;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlAccessor;True;False;False;True
II;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlPropertyAccessor;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlAccessor;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlAccessor;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlPropertyAccessor;True;False;False;True
CI;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlAccessor;cs+interface://Castle/Components/DictionaryAdapter/Xml/IXmlCollectionAccessor;True;False;False;True
CC;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlArrayBehaviorAccessor;cs+class://Castle/Components/DictionaryAdapter/Xml/XmlNodeAccessor;True;False;False;True
