fromType;toType;fromMethod;toMethod;calledFrom
cs+class://Castle/MicroKernel/ComponentActivator/FactoryMethodActivator[1];cs+class://Castle/MicroKernel/ComponentActivator/DefaultComponentActivator;Void ApplyDecommissionConcerns(Object);Void ApplyDecommissionConcerns(Object);InternalDestroy
cs+class://Castle/MicroKernel/ComponentActivator/ExternalInstanceActivator;cs+class://Castle/MicroKernel/ComponentActivator/AbstractComponentActivator;Object InternalCreate(CreationContext);Object InternalCreate(CreationContext);Create
cs+class://Castle/MicroKernel/ComponentActivator/ExternalInstanceActivator;cs+class://Castle/MicroKernel/ComponentActivator/AbstractComponentActivator;Void InternalDestroy(Object);Void InternalDestroy(Object);Destroy
cs+class://Castle/MicroKernel/Handlers/ExtendedHandler;cs+class://Castle/MicroKernel/Handlers/DefaultHandler;Object Resolve(CreationContext, Boolean);Object Resolve(CreationContext, Boolean);Resolve
cs+class://Castle/MicroKernel/Handlers/ExtendedHandler;cs+class://Castle/MicroKernel/Handlers/DefaultHandler;Object Resolve(CreationContext, Boolean);Object Resolve(CreationContext, Boolean);TryResolve
cs+class://Castle/Facilities/Startable/StartableFacility;cs+class://Castle/MicroKernel/Facilities/AbstractFacility;Void Init();Void Init();Init
cs+class://Castle/Facilities/TypedFactory/TypedFactoryFacility;cs+class://Castle/MicroKernel/Facilities/AbstractFacility;Void Init();Void Init();Init
cs+class://Castle/MicroKernel/Handlers/DefaultGenericHandler;cs+class://Castle/MicroKernel/Handlers/AbstractHandler;Void InitDependencies();Void InitDependencies();Init
cs+class://Castle/MicroKernel/Handlers/DefaultGenericHandler;cs+class://Castle/MicroKernel/Handlers/AbstractHandler;Boolean ReleaseCore(Burden);Boolean ReleaseCore(Burden);Release
cs+class://Castle/MicroKernel/Handlers/DefaultGenericHandler;cs+class://Castle/MicroKernel/Handlers/AbstractHandler;Object Resolve(CreationContext, Boolean);Object Resolve(CreationContext, Boolean);Resolve
cs+class://Castle/MicroKernel/Handlers/DefaultGenericHandler;cs+class://Castle/MicroKernel/Handlers/AbstractHandler;Object Resolve(CreationContext, Boolean);Object Resolve(CreationContext, Boolean);TryResolve
cs+class://Castle/MicroKernel/Handlers/DefaultHandler;cs+class://Castle/MicroKernel/Handlers/AbstractHandler;Void InitDependencies();Void InitDependencies();Init
cs+class://Castle/MicroKernel/Handlers/DefaultHandler;cs+class://Castle/MicroKernel/Handlers/AbstractHandler;Boolean ReleaseCore(Burden);Boolean ReleaseCore(Burden);Release
cs+class://Castle/MicroKernel/Handlers/DefaultHandler;cs+class://Castle/MicroKernel/Handlers/AbstractHandler;Object Resolve(CreationContext, Boolean);Object Resolve(CreationContext, Boolean);Resolve
cs+class://Castle/MicroKernel/Handlers/DefaultHandler;cs+class://Castle/MicroKernel/Handlers/AbstractHandler;Object Resolve(CreationContext, Boolean);Object Resolve(CreationContext, Boolean);TryResolve
cs+class://Castle/MicroKernel/Lifestyle/PoolableLifestyleManager;cs+class://Castle/MicroKernel/Lifestyle/AbstractLifestyleManager;Void Track(Burden, IReleasePolicy);Void Track(Burden, IReleasePolicy);Resolve
cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/AttributeDescriptor[1];cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/AbstractOverwriteableDescriptor[1];Void ApplyToConfiguration(IKernel, IConfiguration);Void ApplyToConfiguration(IKernel, IConfiguration);BuildComponentModel
cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/LifestyleDescriptor[1];cs+class://Castle/MicroKernel/ModelBuilder/Descriptors/AbstractOverwriteableDescriptor[1];Void ApplyToConfiguration(IKernel, IConfiguration);Void ApplyToConfiguration(IKernel, IConfiguration);BuildComponentModel
cs+class://Castle/MicroKernel/Registration/FromAssemblyDescriptor;cs+class://Castle/MicroKernel/Registration/FromDescriptor;IEnumerable SelectedTypes(IKernel);IEnumerable SelectedTypes(IKernel);Register
cs+class://Castle/MicroKernel/Registration/FromTypesDescriptor;cs+class://Castle/MicroKernel/Registration/FromDescriptor;IEnumerable SelectedTypes(IKernel);IEnumerable SelectedTypes(IKernel);Register
cs+class://Castle/MicroKernel/Resolvers/SpecializedResolvers/ArrayResolver;cs+class://Castle/MicroKernel/Resolvers/SpecializedResolvers/CollectionResolver;Type GetItemType(Type);Type GetItemType(Type);CanResolve
cs+class://Castle/MicroKernel/Resolvers/SpecializedResolvers/ArrayResolver;cs+class://Castle/MicroKernel/Resolvers/SpecializedResolvers/CollectionResolver;Type GetItemType(Type);Type GetItemType(Type);Resolve
cs+class://Castle/MicroKernel/Resolvers/SpecializedResolvers/ListResolver;cs+class://Castle/MicroKernel/Resolvers/SpecializedResolvers/CollectionResolver;Type GetItemType(Type);Type GetItemType(Type);CanResolve
cs+class://Castle/MicroKernel/Resolvers/SpecializedResolvers/ListResolver;cs+class://Castle/MicroKernel/Resolvers/SpecializedResolvers/CollectionResolver;Type GetItemType(Type);Type GetItemType(Type);Resolve
cs+class://Castle/MicroKernel/SubSystems/Conversion/ArrayConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Boolean CanHandleType(Type);Boolean CanHandleType(Type);CanHandleType
cs+class://Castle/MicroKernel/SubSystems/Conversion/ArrayConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Object PerformConversion(String, Type);Object PerformConversion(String, Type);PerformConversion
cs+class://Castle/MicroKernel/SubSystems/Conversion/ArrayConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Object PerformConversion(IConfiguration, Type);Object PerformConversion(IConfiguration, Type);PerformConversion
cs+class://Castle/MicroKernel/SubSystems/Conversion/AttributeAwareConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Boolean CanHandleType(Type);Boolean CanHandleType(Type);CanHandleType
cs+class://Castle/MicroKernel/SubSystems/Conversion/AttributeAwareConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Object PerformConversion(String, Type);Object PerformConversion(String, Type);PerformConversion
cs+class://Castle/MicroKernel/SubSystems/Conversion/AttributeAwareConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Object PerformConversion(IConfiguration, Type);Object PerformConversion(IConfiguration, Type);PerformConversion
cs+class://Castle/MicroKernel/SubSystems/Conversion/ComponentConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Boolean CanHandleType(Type);Boolean CanHandleType(Type);CanHandleType
cs+class://Castle/MicroKernel/SubSystems/Conversion/ComponentConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Object PerformConversion(String, Type);Object PerformConversion(String, Type);PerformConversion
cs+class://Castle/MicroKernel/SubSystems/Conversion/ComponentConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Object PerformConversion(IConfiguration, Type);Object PerformConversion(IConfiguration, Type);PerformConversion
cs+class://Castle/MicroKernel/SubSystems/Conversion/ComponentModelConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Boolean CanHandleType(Type);Boolean CanHandleType(Type);CanHandleType
cs+class://Castle/MicroKernel/SubSystems/Conversion/ComponentModelConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Object PerformConversion(String, Type);Object PerformConversion(String, Type);PerformConversion
cs+class://Castle/MicroKernel/SubSystems/Conversion/ComponentModelConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Object PerformConversion(IConfiguration, Type);Object PerformConversion(IConfiguration, Type);PerformConversion
cs+class://Castle/MicroKernel/SubSystems/Conversion/DefaultComplexConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Boolean CanHandleType(Type);Boolean CanHandleType(Type);CanHandleType
cs+class://Castle/MicroKernel/SubSystems/Conversion/DefaultComplexConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Object PerformConversion(String, Type);Object PerformConversion(String, Type);PerformConversion
cs+class://Castle/MicroKernel/SubSystems/Conversion/DefaultComplexConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Object PerformConversion(IConfiguration, Type);Object PerformConversion(IConfiguration, Type);PerformConversion
cs+class://Castle/MicroKernel/SubSystems/Conversion/DictionaryConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Boolean CanHandleType(Type);Boolean CanHandleType(Type);CanHandleType
cs+class://Castle/MicroKernel/SubSystems/Conversion/DictionaryConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Object PerformConversion(String, Type);Object PerformConversion(String, Type);PerformConversion
cs+class://Castle/MicroKernel/SubSystems/Conversion/DictionaryConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Object PerformConversion(IConfiguration, Type);Object PerformConversion(IConfiguration, Type);PerformConversion
cs+class://Castle/MicroKernel/SubSystems/Conversion/EnumConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Boolean CanHandleType(Type);Boolean CanHandleType(Type);CanHandleType
cs+class://Castle/MicroKernel/SubSystems/Conversion/EnumConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Object PerformConversion(String, Type);Object PerformConversion(String, Type);PerformConversion
cs+class://Castle/MicroKernel/SubSystems/Conversion/EnumConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Object PerformConversion(IConfiguration, Type);Object PerformConversion(IConfiguration, Type);PerformConversion
cs+class://Castle/MicroKernel/SubSystems/Conversion/GenericDictionaryConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Boolean CanHandleType(Type);Boolean CanHandleType(Type);CanHandleType
cs+class://Castle/MicroKernel/SubSystems/Conversion/GenericDictionaryConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Object PerformConversion(String, Type);Object PerformConversion(String, Type);PerformConversion
cs+class://Castle/MicroKernel/SubSystems/Conversion/GenericDictionaryConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Object PerformConversion(IConfiguration, Type);Object PerformConversion(IConfiguration, Type);PerformConversion
cs+class://Castle/MicroKernel/SubSystems/Conversion/GenericListConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Boolean CanHandleType(Type);Boolean CanHandleType(Type);CanHandleType
cs+class://Castle/MicroKernel/SubSystems/Conversion/GenericListConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Object PerformConversion(String, Type);Object PerformConversion(String, Type);PerformConversion
cs+class://Castle/MicroKernel/SubSystems/Conversion/GenericListConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Object PerformConversion(IConfiguration, Type);Object PerformConversion(IConfiguration, Type);PerformConversion
cs+class://Castle/MicroKernel/SubSystems/Conversion/ListConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Boolean CanHandleType(Type);Boolean CanHandleType(Type);CanHandleType
cs+class://Castle/MicroKernel/SubSystems/Conversion/ListConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Object PerformConversion(String, Type);Object PerformConversion(String, Type);PerformConversion
cs+class://Castle/MicroKernel/SubSystems/Conversion/ListConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Object PerformConversion(IConfiguration, Type);Object PerformConversion(IConfiguration, Type);PerformConversion
cs+class://Castle/MicroKernel/SubSystems/Conversion/PrimitiveConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Boolean CanHandleType(Type);Boolean CanHandleType(Type);CanHandleType
cs+class://Castle/MicroKernel/SubSystems/Conversion/PrimitiveConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Object PerformConversion(String, Type);Object PerformConversion(String, Type);PerformConversion
cs+class://Castle/MicroKernel/SubSystems/Conversion/PrimitiveConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Object PerformConversion(IConfiguration, Type);Object PerformConversion(IConfiguration, Type);PerformConversion
cs+class://Castle/MicroKernel/SubSystems/Conversion/TimeSpanConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Boolean CanHandleType(Type);Boolean CanHandleType(Type);CanHandleType
cs+class://Castle/MicroKernel/SubSystems/Conversion/TimeSpanConverter;cs+class://Castle/MicroKernel/SubSystems/Conversion/AbstractTypeConverter;Object PerformConversion(String, Type);Object PerformConversion(String, Type);PerformConversion
