fromType;toType;fromMethod;toMethod;calledFrom
cs+class://Gallio/Framework/Data/MethodInvocationSpec;cs+class://Gallio/Framework/Data/DataBindingSpec;String FormatImpl(String, IFormatter);String FormatImpl(String, IFormatter);Format
cs+class://Gallio/Framework/Data/NullDataItem;cs+class://Gallio/Framework/Data/BaseDataItem;Void PopulateMetadataImpl(PropertyBag);Void PopulateMetadataImpl(PropertyBag);PopulateMetadata
cs+class://Gallio/Framework/Data/NullDataItem;cs+class://Gallio/Framework/Data/BaseDataItem;Object GetValueImpl(DataBinding);Object GetValueImpl(DataBinding);GetValue
cs+class://Gallio/Framework/Data/ObjectCreationSpec;cs+class://Gallio/Framework/Data/DataBindingSpec;String FormatImpl(String, IFormatter);String FormatImpl(String, IFormatter);Format
cs+class://Gallio/Framework/Data/ItemSequenceDataSet;cs+class://Gallio/Framework/Data/BaseDataSet;Boolean CanBindImpl(DataBinding);Boolean CanBindImpl(DataBinding);CanBind
cs+class://Gallio/Framework/Data/ItemSequenceDataSet;cs+class://Gallio/Framework/Data/BaseDataSet;IEnumerable GetItemsImpl(ICollection, Boolean);IEnumerable GetItemsImpl(ICollection, Boolean);GetItems
cs+class://Gallio/Framework/Data/ScalarDataItem[1];cs+class://Gallio/Framework/Data/SimpleDataItem;Object GetValueImpl(DataBinding);Object GetValueImpl(DataBinding);GetValue
cs+class://Gallio/Framework/Data/XmlDataSet;cs+class://Gallio/Framework/Data/BaseDataSet;Boolean CanBindImpl(DataBinding);Boolean CanBindImpl(DataBinding);CanBind
cs+class://Gallio/Framework/Data/XmlDataSet;cs+class://Gallio/Framework/Data/BaseDataSet;IEnumerable GetItemsImpl(ICollection, Boolean);IEnumerable GetItemsImpl(ICollection, Boolean);GetItems
cs+class://Gallio/Framework/Data/XmlDataSet/Item;cs+class://Gallio/Framework/Data/SimpleDataItem;Object GetValueImpl(DataBinding);Object GetValueImpl(DataBinding);GetValue
cs+class://Gallio/Framework/Pattern/PatternTestController;cs+class://Gallio/Model/Helpers/TestController;TestResult RunImpl(ITestCommand, TestStep, TestExecutionOptions, IProgressMonitor);TestResult RunImpl(ITestCommand, TestStep, TestExecutionOptions, IProgressMonitor);Run
cs+class://Gallio/Framework/Pattern/PatternTestDriver;cs+class://Gallio/Model/Helpers/SimpleTestDriver;TestExplorer CreateTestExplorer();TestExplorer CreateTestExplorer();GenerateTestModel
cs+class://Gallio/Framework/Pattern/PatternTestDriver;cs+class://Gallio/Model/Helpers/SimpleTestDriver;UnknownType GetRemoteTestDriverArguments();UnknownType GetRemoteTestDriverArguments();ExploreOrRunAssembly
cs+class://Gallio/Framework/Pattern/PatternTestDriver;cs+class://Gallio/Model/Helpers/SimpleTestDriver;IList GetTestPartsImpl(IReflectionPolicy, ICodeElementInfo);IList GetTestPartsImpl(IReflectionPolicy, ICodeElementInfo);GetTestParts
cs+class://Gallio/Model/Contexts/ObservableTestLogWriter;cs+class://Gallio/Common/Markup/MarkupDocumentWriter;Void CloseImpl();Void CloseImpl();Close
cs+class://Gallio/Model/Contexts/ObservableTestLogWriter;cs+class://Gallio/Common/Markup/MarkupDocumentWriter;Void AttachImpl(Attachment);Void AttachImpl(Attachment);Attach
cs+class://Gallio/Model/Contexts/ObservableTestLogWriter;cs+class://Gallio/Common/Markup/MarkupDocumentWriter;Void StreamWriteImpl(String, String);Void StreamWriteImpl(String, String);StreamWrite
cs+class://Gallio/Model/Contexts/ObservableTestLogWriter;cs+class://Gallio/Common/Markup/MarkupDocumentWriter;Void StreamEmbedImpl(String, String);Void StreamEmbedImpl(String, String);StreamEmbed
cs+class://Gallio/Model/Contexts/ObservableTestLogWriter;cs+class://Gallio/Common/Markup/MarkupDocumentWriter;Void StreamBeginSectionImpl(String, String);Void StreamBeginSectionImpl(String, String);StreamBeginSection
cs+class://Gallio/Model/Contexts/ObservableTestLogWriter;cs+class://Gallio/Common/Markup/MarkupDocumentWriter;Void StreamBeginMarkerImpl(String, Marker);Void StreamBeginMarkerImpl(String, Marker);StreamBeginMarker
cs+class://Gallio/Model/Contexts/ObservableTestLogWriter;cs+class://Gallio/Common/Markup/MarkupDocumentWriter;Void StreamEndImpl(String);Void StreamEndImpl(String);StreamEnd
cs+class://Gallio/Runtime/Hosting/IsolatedAppDomainHost;cs+class://Gallio/Runtime/Hosting/RemoteHost;Void Dispose(Boolean);Void Dispose(Boolean);Dispose
cs+class://Gallio/Runtime/Hosting/IsolatedAppDomainHost;cs+class://Gallio/Runtime/Hosting/RemoteHost;IRemoteHostService AcquireRemoteHostService();IRemoteHostService AcquireRemoteHostService();AcquireHostService
cs+class://Gallio/Runtime/Hosting/IsolatedProcessHost;cs+class://Gallio/Runtime/Hosting/RemoteHost;Void Dispose(Boolean);Void Dispose(Boolean);Dispose
cs+class://Gallio/Runtime/Hosting/IsolatedProcessHost;cs+class://Gallio/Runtime/Hosting/RemoteHost;IRemoteHostService AcquireRemoteHostService();IRemoteHostService AcquireRemoteHostService();AcquireHostService
cs+class://Gallio/Runtime/Hosting/IsolatedProcessHost/HostProcessTask;cs+class://Gallio/Common/Concurrency/ProcessTask;Process StartProcess(ProcessStartInfo);Process StartProcess(ProcessStartInfo);StartImpl
cs+class://Gallio/Runtime/Hosting/RemoteHost;cs+class://Gallio/Runtime/Hosting/BaseHost;Void Dispose(Boolean);Void Dispose(Boolean);Dispose
cs+class://Gallio/Runtime/Hosting/RemoteHost;cs+class://Gallio/Runtime/Hosting/BaseHost;IHostService AcquireHostService();IHostService AcquireHostService();Connect
cs+class://Gallio/Runtime/Hosting/RemoteHost;cs+class://Gallio/Runtime/Hosting/BaseHost;Void ReleaseHostService(IHostService);Void ReleaseHostService(IHostService);Disconnect
cs+class://Gallio/Runtime/Hosting/RemoteHost/ProxyHostService;cs+class://Gallio/Runtime/Hosting/BaseHostService;Void Dispose(Boolean);Void Dispose(Boolean);Dispose
cs+class://Gallio/Runtime/Hosting/RemoteHost/ProxyHostService;cs+class://Gallio/Runtime/Hosting/BaseHostService;Void PingImpl();Void PingImpl();Ping
cs+class://Gallio/Runtime/Hosting/RemoteHost/ProxyHostService;cs+class://Gallio/Runtime/Hosting/BaseHostService;UnknownType DoImpl(UnknownType, UnknownType);UnknownType DoImpl(UnknownType, UnknownType);Do
cs+class://Gallio/Runtime/Hosting/RemoteHost/ProxyHostService;cs+class://Gallio/Runtime/Hosting/BaseHostService;ObjectHandle CreateInstanceImpl(String, String);ObjectHandle CreateInstanceImpl(String, String);CreateInstance
cs+class://Gallio/Runtime/Hosting/RemoteHost/ProxyHostService;cs+class://Gallio/Runtime/Hosting/BaseHostService;ObjectHandle CreateInstanceFromImpl(String, String);ObjectHandle CreateInstanceFromImpl(String, String);CreateInstanceFrom
cs+class://Gallio/Runtime/Hosting/IsolatedAppDomainHostFactory;cs+class://Gallio/Runtime/Hosting/BaseHostFactory;IHost CreateHostImpl(HostSetup, ILogger);IHost CreateHostImpl(HostSetup, ILogger);CreateHost
cs+class://Gallio/Runtime/Hosting/IsolatedProcessHostFactory;cs+class://Gallio/Runtime/Hosting/BaseHostFactory;IHost CreateHostImpl(HostSetup, ILogger);IHost CreateHostImpl(HostSetup, ILogger);CreateHost
cs+class://Gallio/Runtime/Hosting/RemoteHostService;cs+class://Gallio/Runtime/Hosting/BaseHostService;Void Dispose(Boolean);Void Dispose(Boolean);Dispose
cs+class://Gallio/Runtime/Hosting/RemoteHostService;cs+class://Gallio/Runtime/Hosting/BaseHostService;Void PingImpl();Void PingImpl();Ping
cs+class://Gallio/Runtime/Logging/RemoteLogger;cs+class://Gallio/Runtime/Logging/BaseLogger;Void LogImpl(UnknownType, String, ExceptionData);Void LogImpl(UnknownType, String, ExceptionData);Log
cs+class://Gallio/Runtime/Logging/RemoteLogger;cs+class://Gallio/Runtime/Logging/BaseLogger;Void LogImpl(UnknownType, String, ExceptionData);Void LogImpl(UnknownType, String, ExceptionData);Log
cs+class://Gallio/Runtime/UtilityCommands/BaseReportTransformationUtilityCommand[1];cs+class://Gallio/Runtime/UtilityCommands/BaseUtilityCommand[1];Int32 Execute(UtilityCommandContext, UnknownType);Int32 Execute(UtilityCommandContext, UnknownType);Execute
cs+class://Gallio/Runtime/UtilityCommands/MergeReportsUtilityCommand;cs+class://Gallio/Runtime/UtilityCommands/BaseReportTransformationUtilityCommand[1];Boolean ExecuteImpl();Boolean ExecuteImpl();Execute
cs+class://Gallio/Runtime/UtilityCommands/FormatReportUtilityCommand;cs+class://Gallio/Runtime/UtilityCommands/BaseReportTransformationUtilityCommand[1];Boolean ExecuteImpl();Boolean ExecuteImpl();Execute
cs+class://Gallio/Model/Filters/EqualityFilter[1];cs+class://Gallio/Model/Filters/Filter[1];Void Accept(IFilterVisitor);Void Accept(IFilterVisitor);ToFilterExpr
cs+class://Gallio/Model/Filters/RegexFilter;cs+class://Gallio/Model/Filters/Filter[1];Void Accept(IFilterVisitor);Void Accept(IFilterVisitor);ToFilterExpr
cs+class://Gallio/Model/Filters/PropertyFilter[1];cs+class://Gallio/Model/Filters/Filter[1];Void Accept(IFilterVisitor);Void Accept(IFilterVisitor);ToFilterExpr
cs+class://Gallio/Runner/Extensions/DebugExtension;cs+class://Gallio/Runner/Extensions/TestRunnerExtension;Void Initialize();Void Initialize();Install
cs+class://Gallio/Runner/Extensions/LogExtension;cs+class://Gallio/Runner/Extensions/TestRunnerExtension;Void Initialize();Void Initialize();Install
cs+class://Gallio/Model/Filters/AndFilter[1];cs+class://Gallio/Model/Filters/Filter[1];Void Accept(IFilterVisitor);Void Accept(IFilterVisitor);ToFilterExpr
cs+class://Gallio/Model/Filters/AnyFilter[1];cs+class://Gallio/Model/Filters/Filter[1];Void Accept(IFilterVisitor);Void Accept(IFilterVisitor);ToFilterExpr
cs+class://Gallio/Model/Filters/NoneFilter[1];cs+class://Gallio/Model/Filters/Filter[1];Void Accept(IFilterVisitor);Void Accept(IFilterVisitor);ToFilterExpr
cs+class://Gallio/Model/Filters/NotFilter[1];cs+class://Gallio/Model/Filters/Filter[1];Void Accept(IFilterVisitor);Void Accept(IFilterVisitor);ToFilterExpr
cs+class://Gallio/Model/Filters/OrFilter[1];cs+class://Gallio/Model/Filters/Filter[1];Void Accept(IFilterVisitor);Void Accept(IFilterVisitor);ToFilterExpr
cs+class://Gallio/Tests/Common/Linq/ExpressionInstrumentorTest/ExpressionTracer;cs+class://Gallio/Common/Linq/ExpressionInstrumentor;UnknownType Intercept(Expression, UnknownType);UnknownType Intercept(Expression, UnknownType);InterceptNonVoid
cs+class://Gallio/Tests/Common/Markup/Tags/BodyTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();CloneObject
cs+class://Gallio/Tests/Common/Markup/Tags/BodyTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();CloneGeneric
cs+class://Gallio/Tests/Common/Markup/Tags/BodyTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();ToStringEqualsContentsReturnedByTagFormatter
cs+class://Gallio/Tests/Common/Markup/Tags/BodyTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();WriteToReproducesTheContentExactly
cs+class://Gallio/Tests/Common/Markup/Tags/BodyTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();CanSerializeToXmlRoundTrip
cs+class://Gallio/Tests/Common/Markup/Tags/ContainerTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();CloneObject
cs+class://Gallio/Tests/Common/Markup/Tags/ContainerTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();CloneGeneric
cs+class://Gallio/Tests/Common/Markup/Tags/ContainerTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();ToStringEqualsContentsReturnedByTagFormatter
cs+class://Gallio/Tests/Common/Markup/Tags/ContainerTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();WriteToReproducesTheContentExactly
cs+class://Gallio/Tests/Common/Markup/Tags/ContainerTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();CanSerializeToXmlRoundTrip
cs+class://Gallio/Tests/Common/Markup/Tags/EmbedTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();CloneObject
cs+class://Gallio/Tests/Common/Markup/Tags/EmbedTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();CloneGeneric
cs+class://Gallio/Tests/Common/Markup/Tags/EmbedTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();ToStringEqualsContentsReturnedByTagFormatter
cs+class://Gallio/Tests/Common/Markup/Tags/EmbedTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();WriteToReproducesTheContentExactly
cs+class://Gallio/Tests/Common/Markup/Tags/EmbedTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];Void PrepareLogWriterForWriteToTest(MarkupDocumentWriter);Void PrepareLogWriterForWriteToTest(MarkupDocumentWriter);WriteToReproducesTheContentExactly
cs+class://Gallio/Tests/Common/Markup/Tags/EmbedTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();CanSerializeToXmlRoundTrip
cs+class://Gallio/Tests/Common/Markup/Tags/MarkerTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();CloneObject
cs+class://Gallio/Tests/Common/Markup/Tags/MarkerTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();CloneGeneric
cs+class://Gallio/Tests/Common/Markup/Tags/MarkerTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();ToStringEqualsContentsReturnedByTagFormatter
cs+class://Gallio/Tests/Common/Markup/Tags/MarkerTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();WriteToReproducesTheContentExactly
cs+class://Gallio/Tests/Common/Markup/Tags/MarkerTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();CanSerializeToXmlRoundTrip
cs+class://Gallio/Tests/Common/Markup/Tags/SectionTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();CloneObject
cs+class://Gallio/Tests/Common/Markup/Tags/SectionTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();CloneGeneric
cs+class://Gallio/Tests/Common/Markup/Tags/SectionTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();ToStringEqualsContentsReturnedByTagFormatter
cs+class://Gallio/Tests/Common/Markup/Tags/SectionTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();WriteToReproducesTheContentExactly
cs+class://Gallio/Tests/Common/Markup/Tags/SectionTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();CanSerializeToXmlRoundTrip
cs+class://Gallio/Tests/Common/Markup/Tags/TagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();CloneObject
cs+class://Gallio/Tests/Common/Markup/Tags/TagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();CloneGeneric
cs+class://Gallio/Tests/Common/Markup/Tags/TagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();ToStringEqualsContentsReturnedByTagFormatter
cs+class://Gallio/Tests/Common/Markup/Tags/TagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();WriteToReproducesTheContentExactly
cs+class://Gallio/Tests/Common/Markup/Tags/TagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();CanSerializeToXmlRoundTrip
cs+class://Gallio/Tests/Common/Markup/Tags/TextTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();CloneObject
cs+class://Gallio/Tests/Common/Markup/Tags/TextTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();CloneGeneric
cs+class://Gallio/Tests/Common/Markup/Tags/TextTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();ToStringEqualsContentsReturnedByTagFormatter
cs+class://Gallio/Tests/Common/Markup/Tags/TextTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();WriteToReproducesTheContentExactly
cs+class://Gallio/Tests/Common/Markup/Tags/TextTagTest;cs+class://Gallio/Tests/Common/Markup/Tags/BaseTagTest[1];EquivalenceClassCollection GetEquivalenceClasses();EquivalenceClassCollection GetEquivalenceClasses();CanSerializeToXmlRoundTrip
cs+class://Gallio/Tests/Common/Media/OverlayManagerTest/StubOverlay;cs+class://Gallio/Common/Media/Overlay;Void PaintImpl(OverlayPaintRequest);Void PaintImpl(OverlayPaintRequest);Paint
cs+class://Gallio/Tests/Common/Media/OverlayManagerTest/OverlayThatChangesInterpolationMode;cs+class://Gallio/Common/Media/Overlay;Void PaintImpl(OverlayPaintRequest);Void PaintImpl(OverlayPaintRequest);Paint
cs+class://Gallio/Tests/Common/MockableConditionContext;cs+class://Gallio/Common/ConditionContext;Boolean HasPropertyImpl(String, String);Boolean HasPropertyImpl(String, String);HasProperty
cs+class://Gallio/Tests/Framework/CompositePatternAttributeTest/CompositeCatchArgumentExceptionsAttribute;cs+class://Gallio/Framework/Pattern/CompositePatternAttribute;IEnumerable GetPatterns();IEnumerable GetPatterns();Process
cs+class://Gallio/Tests/Framework/CompositePatternAttributeTest/CompositeCatchArgumentExceptionsAttribute;cs+class://Gallio/Framework/Pattern/CompositePatternAttribute;IEnumerable GetPatterns();IEnumerable GetPatterns();Consume
cs+class://Gallio/Tests/Framework/CompositePatternAttributeTest/CompositeCatchMiscExceptionsAttribute;cs+class://Gallio/Framework/Pattern/CompositePatternAttribute;IEnumerable GetPatterns();IEnumerable GetPatterns();Process
cs+class://Gallio/Tests/Framework/CompositePatternAttributeTest/CompositeCatchMiscExceptionsAttribute;cs+class://Gallio/Framework/Pattern/CompositePatternAttribute;IEnumerable GetPatterns();IEnumerable GetPatterns();Consume
cs+class://Gallio/Tests/Framework/Assertions/AssertionContextTest/StubAssertionFailure;cs+class://Gallio/Framework/Assertions/AssertionFailure;Void WriteTo(MarkupStreamWriter);Void WriteTo(MarkupStreamWriter);WriteTo
cs+class://Gallio/Tests/Framework/Assertions/AssertionContextTest/StubAssertionFailure;cs+class://Gallio/Framework/Assertions/AssertionFailure;Void WriteTo(MarkupStreamWriter);Void WriteTo(MarkupStreamWriter);ToString
cs+class://Gallio/Tests/Framework/Data/BaseDataItemTest/StubDataItem;cs+class://Gallio/Framework/Data/BaseDataItem;Void PopulateMetadataImpl(PropertyBag);Void PopulateMetadataImpl(PropertyBag);PopulateMetadata
cs+class://Gallio/Tests/Framework/Data/BaseDataItemTest/StubDataItem;cs+class://Gallio/Framework/Data/BaseDataItem;Object GetValueImpl(DataBinding);Object GetValueImpl(DataBinding);GetValue
cs+class://Gallio/Tests/Framework/Data/SimpleDataItemTest/StubDataItem;cs+class://Gallio/Framework/Data/SimpleDataItem;Object GetValueImpl(DataBinding);Object GetValueImpl(DataBinding);GetValue
cs+class://Gallio/Tests/Reports/VtlReportFormatterTest/ResourceVelocityEngineFactory;cs+class://Gallio/Reports/Vtl/DefaultVelocityEngineFactory;Void SetupVelocityEngine(ExtendedProperties);Void SetupVelocityEngine(ExtendedProperties);CreateVelocityEngine
cs+class://Gallio/Tests/Runtime/Hosting/BaseHostFactoryTest/StubHostFactory;cs+class://Gallio/Runtime/Hosting/BaseHostFactory;IHost CreateHostImpl(HostSetup, ILogger);IHost CreateHostImpl(HostSetup, ILogger);CreateHost
cs+class://MbUnit/Framework/DisableAttribute;cs+class://Gallio/Framework/Pattern/TestDecoratorPatternAttribute;Void DecorateTest(IPatternScope, ICodeElementInfo);Void DecorateTest(IPatternScope, ICodeElementInfo);Process
cs+class://MbUnit/Framework/ApartmentStateAttribute;cs+class://Gallio/Framework/Pattern/TestDecoratorPatternAttribute;Void DecorateTest(IPatternScope, ICodeElementInfo);Void DecorateTest(IPatternScope, ICodeElementInfo);Process
cs+class://MbUnit/Framework/AssemblyFixtureAttribute;cs+class://Gallio/Framework/Pattern/TestTypePatternAttribute;Void Validate(IPatternScope, ITypeInfo);Void Validate(IPatternScope, ITypeInfo);Consume
cs+class://MbUnit/Framework/AssemblyFixtureAttribute;cs+class://Gallio/Framework/Pattern/TestTypePatternAttribute;Void SetTestSemantics(ITestBuilder, ITypeInfo);Void SetTestSemantics(ITestBuilder, ITypeInfo);Consume
cs+class://MbUnit/Framework/BindAttribute;cs+class://Gallio/Framework/Pattern/TestParameterDecoratorPatternAttribute;Void DecorateTestParameter(IPatternScope, ISlotInfo);Void DecorateTestParameter(IPatternScope, ISlotInfo);Process
cs+class://MbUnit/Framework/ColumnAttribute;cs+class://MbUnit/Framework/DataAttribute;Void PopulateDataSource(IPatternScope, DataSource, ICodeElementInfo);Void PopulateDataSource(IPatternScope, DataSource, ICodeElementInfo);Process
cs+class://MbUnit/Framework/CombinatorialJoinAttribute;cs+class://MbUnit/Framework/JoinAttribute;IJoinStrategy GetJoinStrategy();IJoinStrategy GetJoinStrategy();Process
cs+class://MbUnit/Framework/ContractVerifiers/HashCodeAcceptanceContract[1];cs+class://MbUnit/Framework/ContractVerifiers/AbstractContract;IEnumerable GetContractVerificationTests();IEnumerable GetContractVerificationTests();GetContractVerificationTests
cs+class://MbUnit/Framework/CsvDataAttribute;cs+class://MbUnit/Framework/ContentAttribute;Void PopulateDataSource(IPatternScope, DataSource, ICodeElementInfo);Void PopulateDataSource(IPatternScope, DataSource, ICodeElementInfo);Process
cs+class://MbUnit/Framework/DependsOnAttribute;cs+class://Gallio/Framework/Pattern/TestDependencyPatternAttribute;ICodeElementInfo GetDependency(IPatternScope, ICodeElementInfo);ICodeElementInfo GetDependency(IPatternScope, ICodeElementInfo);Process
cs+class://MbUnit/Framework/ExplicitAttribute;cs+class://Gallio/Framework/Pattern/TestDecoratorPatternAttribute;Void DecorateTest(IPatternScope, ICodeElementInfo);Void DecorateTest(IPatternScope, ICodeElementInfo);Process
cs+class://MbUnit/Framework/ContentAttribute;cs+class://Gallio/Framework/Pattern/DataPatternAttribute;Void Validate(IPatternScope, ICodeElementInfo);Void Validate(IPatternScope, ICodeElementInfo);Process
cs+class://MbUnit/Framework/FactoryAttribute;cs+class://Gallio/Framework/Pattern/DataPatternAttribute;Void PopulateDataSource(IPatternScope, DataSource, ICodeElementInfo);Void PopulateDataSource(IPatternScope, DataSource, ICodeElementInfo);Process
cs+class://MbUnit/Framework/HeaderAttribute;cs+class://Gallio/Framework/Pattern/DataPatternAttribute;Void PopulateDataSource(IPatternScope, DataSource, ICodeElementInfo);Void PopulateDataSource(IPatternScope, DataSource, ICodeElementInfo);Process
cs+class://MbUnit/Framework/FixtureInitializerAttribute;cs+class://Gallio/Framework/Pattern/ContributionMethodPatternAttribute;Void Validate(IPatternScope, IMethodInfo);Void Validate(IPatternScope, IMethodInfo);Consume
cs+class://MbUnit/Framework/FixtureInitializerAttribute;cs+class://Gallio/Framework/Pattern/ContributionMethodPatternAttribute;Void DecorateContainingScope(IPatternScope, IMethodInfo);Void DecorateContainingScope(IPatternScope, IMethodInfo);Consume
cs+class://MbUnit/Framework/MultipleAssertsAttribute;cs+class://Gallio/Framework/Pattern/TestMethodDecoratorPatternAttribute;Void DecorateMethodTest(IPatternScope, IMethodInfo);Void DecorateMethodTest(IPatternScope, IMethodInfo);Process
cs+class://MbUnit/Framework/PairwiseJoinAttribute;cs+class://MbUnit/Framework/JoinAttribute;IJoinStrategy GetJoinStrategy();IJoinStrategy GetJoinStrategy();Process
cs+class://MbUnit/Framework/PendingAttribute;cs+class://Gallio/Framework/Pattern/TestDecoratorPatternAttribute;Void DecorateTest(IPatternScope, ICodeElementInfo);Void DecorateTest(IPatternScope, ICodeElementInfo);Process
cs+class://MbUnit/Framework/RepeatAttribute;cs+class://Gallio/Framework/Pattern/TestDecoratorPatternAttribute;Void DecorateTest(IPatternScope, ICodeElementInfo);Void DecorateTest(IPatternScope, ICodeElementInfo);Process
cs+class://MbUnit/Framework/RowAttribute;cs+class://MbUnit/Framework/DataAttribute;Void PopulateDataSource(IPatternScope, DataSource, ICodeElementInfo);Void PopulateDataSource(IPatternScope, DataSource, ICodeElementInfo);Process
cs+class://MbUnit/Framework/AuthorAttribute;cs+class://Gallio/Framework/Pattern/MetadataPatternAttribute;IEnumerable GetMetadata();IEnumerable GetMetadata();Process
