type;from;to;direct;marker;constants;systemType
II;cs+interface://Microsoft/CodeAnalysis/Diagnostics/ISyntaxTreeAnalyzer;cs+interface://Microsoft/CodeAnalysis/Diagnostics/IDiagnosticAnalyzer;True;False;False;True
CC;cs+class://Microsoft/CodeAnalysis/DocumentationCommentIncludeCache;cs+class://Microsoft/CodeAnalysis/CachingFactory[2];True;False;False;True
CC;cs+class://Microsoft/CodeAnalysis/DocumentationProvider/NullDocumentationProvider;cs+class://Microsoft/CodeAnalysis/DocumentationProvider;True;False;False;True
CC;cs+class://Microsoft/CodeAnalysis/ModuleCompilationState[2];cs+class://Microsoft/CodeAnalysis/CommonModuleCompilationState;True;False;False;True
CC;cs+class://Microsoft/CodeAnalysis/Emit/DeltaPeWriter;cs+class://Microsoft/Cci/PeWriter;True;False;False;True
CC;cs+class://Microsoft/CodeAnalysis/Emit/DeltaPeWriter/DefinitionIndex[1];cs+class://Microsoft/CodeAnalysis/Emit/DeltaPeWriter/DefinitionIndexBase[1];True;False;False;True
CC;cs+class://Microsoft/CodeAnalysis/Emit/DeltaPeWriter/ParameterDefinitionIndex;cs+class://Microsoft/CodeAnalysis/Emit/DeltaPeWriter/DefinitionIndexBase[1];True;False;False;True
CC;cs+class://Microsoft/CodeAnalysis/Emit/DeltaPeWriter/GenericParameterIndex;cs+class://Microsoft/CodeAnalysis/Emit/DeltaPeWriter/DefinitionIndexBase[1];True;False;False;True
CC;cs+class://Microsoft/CodeAnalysis/Emit/DeltaPeWriter/EventOrPropertyMapIndex;cs+class://Microsoft/CodeAnalysis/Emit/DeltaPeWriter/DefinitionIndexBase[1];True;False;False;True
CC;cs+class://Microsoft/CodeAnalysis/Emit/DeltaPeWriter/MethodImplIndex;cs+class://Microsoft/CodeAnalysis/Emit/DeltaPeWriter/DefinitionIndexBase[1];True;False;False;True
CC;cs+class://Microsoft/CodeAnalysis/Emit/DeltaPeWriter/DeltaReferenceIndexer;cs+class://Microsoft/Cci/ReferenceIndexer;True;False;False;True
CC;cs+class://Microsoft/CodeAnalysis/Emit/EmitDifferenceResult;cs+class://Microsoft/CodeAnalysis/Emit/EmitResult;True;False;False;True
CC;cs+class://Microsoft/CodeAnalysis/Emit/EncLocalSlotManager;cs+class://Microsoft/CodeAnalysis/CodeGen/LocalSlotManager;True;False;False;True
CI;cs+class://Microsoft/CodeAnalysis/Emit/EncLocalSlotManager/SignatureOnlyLocalDefinition;cs+interface://Microsoft/Cci/ILocalDefinition;True;False;False;True
CI;cs+class://Microsoft/CodeAnalysis/Emit/ErrorType;cs+interface://Microsoft/Cci/INamespaceTypeReference;True;False;False;True
CI;cs+class://Microsoft/CodeAnalysis/Emit/ErrorType/ErrorAssembly;cs+interface://Microsoft/Cci/IAssemblyReference;True;False;False;True
CC;cs+class://Microsoft/CodeAnalysis/Emit/NoPia/EmbeddedTypesManager/CommonEmbeddedEvent;cs+class://Microsoft/CodeAnalysis/Emit/NoPia/EmbeddedTypesManager/CommonEmbeddedMember[22];True;False;False;True
CI;cs+class://Microsoft/CodeAnalysis/Emit/NoPia/EmbeddedTypesManager/CommonEmbeddedEvent;cs+interface://Microsoft/Cci/IEventDefinition;True;False;False;True
CC;cs+class://Microsoft/CodeAnalysis/Emit/NoPia/EmbeddedTypesManager/CommonEmbeddedField;cs+class://Microsoft/CodeAnalysis/Emit/NoPia/EmbeddedTypesManager/CommonEmbeddedMember[22];True;False;False;True
CI;cs+class://Microsoft/CodeAnalysis/Emit/NoPia/EmbeddedTypesManager/CommonEmbeddedField;cs+interface://Microsoft/Cci/IFieldDefinition;True;False;False;True
