TypeName
RevisionClass
ICSharpCode.SharpDevelop.BuildWorker.BuildJob
ICSharpCode.SharpDevelop.BuildWorker.EventSource
Microsoft.Build.Framework.IEventSource
Microsoft.Build.Framework.IEventRedirector
Microsoft.Build.Framework.BuildEventArgs
System.Object
System.String
System.Boolean
System.Int32
System.Type
System.Reflection.MemberInfo
System.Reflection.Module
System.Reflection.MethodBase
System.RuntimeMethodHandle
System.ValueType
System.Runtime.Serialization.SerializationInfo
System.Runtime.Serialization.SerializationInfoEnumerator
System.Runtime.Serialization.SerializationEntry
System.Collections.IEnumerator
System.Char
System.IFormatProvider
System.Globalization.CultureInfo
System.Globalization.CompareInfo
System.Reflection.Assembly
System.Reflection.AssemblyName
System.Runtime.Serialization.StreamingContext
System.Version
System.Int16
System.IComparable
System.IFormattable
System.IConvertible
System.SByte
System.IComparable[1]
System.IEquatable[1]
System.Byte
System.UInt16
System.UInt32
System.Int64
System.UInt64
System.Single
System.Double
System.Decimal
System.DateTime
System.TimeSpan
System.Runtime.Serialization.ISerializable
System.ICloneable
System.Reflection.StrongNameKeyPair
System.Runtime.Serialization.IDeserializationCallback
System.Runtime.InteropServices._AssemblyName
System.IntPtr
System.IO.Stream
System.MarshalByRefObject
System.Runtime.Remoting.ObjRef
System.Runtime.Remoting.IRemotingTypeInfo
System.Runtime.Remoting.IEnvoyInfo
System.Runtime.Remoting.Messaging.IMessageSink
System.Runtime.Remoting.Messaging.IMessage
System.Collections.IDictionary
System.Collections.IEnumerable
System.Collections.ICollection
System.Array
System.Collections.ObjectModel.ReadOnlyCollection[1]
System.Collections.Generic.IEnumerator[1]
System.IDisposable
System.Collections.Generic.IList[1]
System.Collections.Generic.IEnumerable[1]
System.Collections.Generic.ICollection[1]
System.Collections.IList
System.Collections.IComparer
System.Collections.Generic.IComparer[1]
System.Collections.IDictionaryEnumerator
System.Collections.DictionaryEntry
System.Runtime.Remoting.Messaging.IMessageCtrl
System.Runtime.Remoting.IChannelInfo
System.Runtime.Serialization.IObjectReference
System.Threading.WaitHandle
Microsoft.Win32.SafeHandles.SafeWaitHandle
System.Runtime.ConstrainedExecution.CriticalFinalizerObject
System.Runtime.InteropServices.SafeHandle
Microsoft.Win32.SafeHandles.SafeHandleZeroOrMinusOneIsInvalid
System.IAsyncResult
System.Security.Policy.Evidence
System.Reflection.Binder
System.Reflection.FieldInfo
System.RuntimeFieldHandle
System.RuntimeTypeHandle
System.ModuleHandle
System.TypedReference
System.Runtime.InteropServices._FieldInfo
System.Reflection.PropertyInfo
System.Reflection.MethodInfo
System.Reflection.MethodBody
System.Reflection.ParameterInfo
System.Runtime.InteropServices._ParameterInfo
System.Reflection.ICustomAttributeProvider
System.Runtime.InteropServices._MethodInfo
System.Runtime.InteropServices._PropertyInfo
System.IO.FileStream
System.Security.AccessControl.FileSecurity
System.Security.AccessControl.ObjectSecurity
System.Security.Principal.IdentityReference
System.Security.AccessControl.AccessRule
System.Security.AccessControl.AuthorizationRule
System.Security.AccessControl.AuditRule
System.Security.AccessControl.CommonObjectSecurity
System.Security.AccessControl.AuthorizationRuleCollection
System.Collections.ReadOnlyCollectionBase
System.Collections.ArrayList
System.Security.AccessControl.NativeObjectSecurity
System.Security.AccessControl.FileSystemSecurity
System.Security.AccessControl.FileSystemAccessRule
System.Security.AccessControl.FileSystemAuditRule
Microsoft.Win32.SafeHandles.SafeFileHandle
System.Reflection.ManifestResourceInfo
System.Runtime.InteropServices._Assembly
System.Security.IEvidenceFactory
System.Globalization.SortKey
System.Globalization.TextInfo
System.Globalization.NumberFormatInfo
System.Globalization.DateTimeFormatInfo
System.Globalization.Calendar
System.Runtime.InteropServices._MethodBase
System.Security.Cryptography.X509Certificates.X509Certificate
System.Security.SecureString
System.Guid
System.Runtime.InteropServices._Module
System.Runtime.InteropServices._MemberInfo
System.Reflection.ConstructorInfo
System.Runtime.InteropServices._ConstructorInfo
System.Reflection.EventInfo
System.Delegate
System.Runtime.InteropServices._EventInfo
System.Reflection.InterfaceMapping
System.Runtime.InteropServices.StructLayoutAttribute
System.Attribute
System.Runtime.InteropServices._Attribute
System.Runtime.InteropServices._Type
System.Reflection.IReflect
System.CharEnumerator
Microsoft.Build.Framework.BuildEventContext
System.EventArgs
ICSharpCode.SharpDevelop.BuildWorker.BinaryReaderExtensions
ICSharpCode.SharpDevelop.Interprocess.HostProcess
ICSharpCode.SharpDevelop.BuildWorker.Program
ICSharpCode.SharpDevelop.BuildWorker.Program.ForwardingLogger
Microsoft.Build.Framework.ILogger
ICSharpCode.SharpDevelop.BuildWorker.MSBuildWrapper
ICSharpCode.SharpDevelop.BuildWorker.EventSource.UnknownBuildEventArgs
Microsoft.Build.Framework.CustomBuildEventArgs
ICSharpCode.Core.AddIn
ICSharpCode.Core.AddInLoadException
ICSharpCode.Core.CoreException
ICSharpCode.Core.AssemblyLocator
ICSharpCode.Core.BuildItemArgs
ICSharpCode.Core.Codon
ICSharpCode.Core.NegatedCondition
ICSharpCode.Core.ICondition
ICSharpCode.Core.AndCondition
ICSharpCode.Core.OrCondition
ICSharpCode.Core.Condition
ICSharpCode.Core.ICheckableMenuCommand
System.Windows.Input.ICommand
ICSharpCode.Core.IMenuItemBuilder
ICSharpCode.Core.ISubmenuBuilder
ICSharpCode.Core.ServiceDoozer
ICSharpCode.Core.IDoozer
