From;To;Source
cs+class://Mono/CSharp/CompilerGeneratedContainer;cs+class://Mono/CSharp/ClassOrStruct;(not implemented)
cs+class://Mono/CSharp/HoistedStoreyClass;cs+class://Mono/CSharp/CompilerGeneratedContainer;(not implemented)
cs+class://Mono/CSharp/HoistedStoreyClass/HoistedField;cs+class://Mono/CSharp/Field;(not implemented)
cs+class://Mono/CSharp/AnonymousMethodStorey;cs+class://Mono/CSharp/HoistedStoreyClass;(not implemented)
cs+class://Mono/CSharp/HoistedParameter;cs+class://Mono/CSharp/HoistedVariable;(not implemented)
cs+class://Mono/CSharp/HoistedParameter/HoistedFieldAssign;cs+class://Mono/CSharp/CompilerAssign;(not implemented)
cs+class://Mono/CSharp/HoistedLocalVariable;cs+class://Mono/CSharp/HoistedVariable;(not implemented)
cs+class://Mono/CSharp/HoistedThis;cs+class://Mono/CSharp/HoistedVariable;(not implemented)
cs+class://Mono/CSharp/AnonymousMethodExpression/Quote;cs+class://Mono/CSharp/ShimExpression;(not implemented)
cs+class://Mono/CSharp/AnonymousExpression/AnonymousMethodMethod;cs+class://Mono/CSharp/Method;(not implemented)
cs+class://Mono/CSharp/AnonymousMethodBody;cs+class://Mono/CSharp/AnonymousExpression;(not implemented)
cs+class://Mono/CSharp/AnonymousTypeClass;cs+class://Mono/CSharp/CompilerGeneratedContainer;(not implemented)
cs+class://Mono/CSharp/MovableArgument;cs+class://Mono/CSharp/Argument;(not implemented)
cs+class://Mono/CSharp/NamedArgument;cs+class://Mono/CSharp/MovableArgument;(not implemented)
cs+class://Mono/CSharp/Arguments/ArgumentsOrdered;cs+class://Mono/CSharp/Arguments;(not implemented)
cs+class://Mono/CSharp/AssemblyAttributesPlaceholder;cs+class://Mono/CSharp/CompilerGeneratedContainer;(not implemented)
cs+class://Mono/CSharp/SimpleAssign;cs+class://Mono/CSharp/Assign;(not implemented)
cs+class://Mono/CSharp/RuntimeExplicitAssign;cs+class://Mono/CSharp/Assign;(not implemented)
cs+class://Mono/CSharp/CompilerAssign;cs+class://Mono/CSharp/Assign;(not implemented)
cs+class://Mono/CSharp/FieldInitializer;cs+class://Mono/CSharp/Assign;(not implemented)
cs+class://Mono/CSharp/FieldInitializer/FieldInitializerContext;cs+class://Mono/CSharp/BlockContext;(not implemented)
cs+class://Mono/CSharp/PrimaryConstructorAssign;cs+class://Mono/CSharp/SimpleAssign;(not implemented)
cs+class://Mono/CSharp/CompoundAssign;cs+class://Mono/CSharp/Assign;(not implemented)
cs+class://Mono/CSharp/AwaitStatement;cs+class://Mono/CSharp/YieldStatement[1];(not implemented)
cs+class://Mono/CSharp/AwaitStatement/AwaitableMemberAccess;cs+class://Mono/CSharp/MemberAccess;(not implemented)
cs+class://Mono/CSharp/AwaitStatement/GetResultInvocation;cs+class://Mono/CSharp/Invocation;(not implemented)
cs+class://Mono/CSharp/AsyncInitializerStatement;cs+class://Mono/CSharp/StatementExpression;(not implemented)
cs+class://Mono/CSharp/AsyncInitializer;cs+class://Mono/CSharp/StateMachineInitializer;(not implemented)
cs+class://Mono/CSharp/AsyncTaskStorey;cs+class://Mono/CSharp/StateMachine;(not implemented)
cs+class://Mono/CSharp/StackFieldExpr;cs+class://Mono/CSharp/FieldExpr;(not implemented)
cs+class://Mono/CSharp/PredefinedAttribute;cs+class://Mono/CSharp/PredefinedType;(not implemented)
cs+class://Mono/CSharp/PredefinedDebuggerBrowsableAttribute;cs+class://Mono/CSharp/PredefinedAttribute;(not implemented)
cs+class://Mono/CSharp/PredefinedDebuggableAttribute;cs+class://Mono/CSharp/PredefinedAttribute;(not implemented)
cs+class://Mono/CSharp/PredefinedDecimalAttribute;cs+class://Mono/CSharp/PredefinedAttribute;(not implemented)
cs+class://Mono/CSharp/PredefinedStateMachineAttribute;cs+class://Mono/CSharp/PredefinedAttribute;(not implemented)
cs+class://Mono/CSharp/PredefinedDynamicAttribute;cs+class://Mono/CSharp/PredefinedAttribute;(not implemented)
cs+class://Mono/CSharp/TypeContainer;cs+class://Mono/CSharp/MemberCore;(not implemented)
cs+class://Mono/CSharp/TypeDefinition;cs+class://Mono/CSharp/TypeContainer;(not implemented)
cs+class://Mono/CSharp/ClassOrStruct;cs+class://Mono/CSharp/TypeDefinition;(not implemented)
cs+class://Mono/CSharp/Class;cs+class://Mono/CSharp/ClassOrStruct;(not implemented)
cs+class://Mono/CSharp/Struct;cs+class://Mono/CSharp/ClassOrStruct;(not implemented)
cs+class://Mono/CSharp/Interface;cs+class://Mono/CSharp/TypeDefinition;(not implemented)
cs+class://Mono/CSharp/InterfaceMemberBase;cs+class://Mono/CSharp/MemberBase;(not implemented)
cs+class://Mono/CSharp/MemberBase;cs+class://Mono/CSharp/MemberCore;(not implemented)
cs+class://Mono/CSharp/Const;cs+class://Mono/CSharp/FieldBase;(not implemented)
cs+class://Mono/CSharp/ConstSpec;cs+class://Mono/CSharp/FieldSpec;(not implemented)
cs+class://Mono/CSharp/ConstInitializer;cs+class://Mono/CSharp/ShimExpression;(not implemented)
cs+class://Mono/CSharp/IntegralConstant;cs+class://Mono/CSharp/Constant;(not implemented)
cs+class://Mono/CSharp/BoolConstant;cs+class://Mono/CSharp/Constant;(not implemented)
cs+class://Mono/CSharp/ByteConstant;cs+class://Mono/CSharp/IntegralConstant;(not implemented)
cs+class://Mono/CSharp/CharConstant;cs+class://Mono/CSharp/Constant;(not implemented)
cs+class://Mono/CSharp/SByteConstant;cs+class://Mono/CSharp/IntegralConstant;(not implemented)
cs+class://Mono/CSharp/ShortConstant;cs+class://Mono/CSharp/IntegralConstant;(not implemented)
cs+class://Mono/CSharp/UShortConstant;cs+class://Mono/CSharp/IntegralConstant;(not implemented)
cs+class://Mono/CSharp/IntConstant;cs+class://Mono/CSharp/IntegralConstant;(not implemented)
cs+class://Mono/CSharp/UIntConstant;cs+class://Mono/CSharp/IntegralConstant;(not implemented)
cs+class://Mono/CSharp/LongConstant;cs+class://Mono/CSharp/IntegralConstant;(not implemented)
cs+class://Mono/CSharp/ULongConstant;cs+class://Mono/CSharp/IntegralConstant;(not implemented)
cs+class://Mono/CSharp/FloatConstant;cs+class://Mono/CSharp/Constant;(not implemented)
cs+class://Mono/CSharp/DoubleConstant;cs+class://Mono/CSharp/Constant;(not implemented)
cs+class://Mono/CSharp/DecimalConstant;cs+class://Mono/CSharp/Constant;(not implemented)
cs+class://Mono/CSharp/StringConstant;cs+class://Mono/CSharp/Constant;(not implemented)
cs+class://Mono/CSharp/NullConstant;cs+class://Mono/CSharp/Constant;(not implemented)
cs+class://Mono/CSharp/NullPointer;cs+class://Mono/CSharp/NullConstant;(not implemented)
cs+class://Mono/CSharp/SideEffectConstant;cs+class://Mono/CSharp/Constant;(not implemented)
cs+class://Mono/CSharp/BlockContext;cs+class://Mono/CSharp/ResolveContext;(not implemented)
cs+class://Mono/CSharp/yyParser/yyException;cs+class://System/Exception;(not implemented)
cs+class://Mono/CSharp/yyParser/yyUnexpectedEof;cs+class://Mono/CSharp/yyParser/yyException;(not implemented)
cs+class://Mono/CSharp/Delegate;cs+class://Mono/CSharp/TypeDefinition;(not implemented)
cs+class://Mono/CSharp/DynamicResultCast;cs+class://Mono/CSharp/ShimExpression;(not implemented)
cs+class://Mono/CSharp/DynamicExpressionStatement/BinderFlags;cs+class://Mono/CSharp/EnumConstant;(not implemented)
cs+class://Mono/CSharp/DynamicEventCompoundAssign/IsEvent;cs+class://Mono/CSharp/DynamicExpressionStatement;(not implemented)
cs+class://Mono/CSharp/DynamicConversion;cs+class://Mono/CSharp/DynamicExpressionStatement;(not implemented)
cs+class://Mono/CSharp/DynamicConstructorBinder;cs+class://Mono/CSharp/DynamicExpressionStatement;(not implemented)
cs+class://Mono/CSharp/DynamicIndexBinder;cs+class://Mono/CSharp/DynamicMemberAssignable;(not implemented)
cs+class://Mono/CSharp/DynamicInvocation;cs+class://Mono/CSharp/DynamicExpressionStatement;(not implemented)
cs+class://Mono/CSharp/DynamicMemberBinder;cs+class://Mono/CSharp/DynamicMemberAssignable;(not implemented)
cs+class://Mono/CSharp/DynamicMemberAssignable;cs+class://Mono/CSharp/DynamicExpressionStatement;(not implemented)
cs+class://Mono/CSharp/DynamicUnaryConversion;cs+class://Mono/CSharp/DynamicExpressionStatement;(not implemented)
cs+class://Mono/CSharp/DynamicSiteClass;cs+class://Mono/CSharp/HoistedStoreyClass;(not implemented)
cs+class://Mono/CSharp/EmptyCast;cs+class://Mono/CSharp/TypeCast;(not implemented)
cs+class://Mono/CSharp/OperatorCast;cs+class://Mono/CSharp/TypeCast;(not implemented)
cs+class://Mono/CSharp/EmptyConstantCast;cs+class://Mono/CSharp/Constant;(not implemented)
cs+class://Mono/CSharp/EnumConstant;cs+class://Mono/CSharp/Constant;(not implemented)
cs+class://Mono/CSharp/BoxedCast;cs+class://Mono/CSharp/TypeCast;(not implemented)
cs+class://Mono/CSharp/UnboxCast;cs+class://Mono/CSharp/TypeCast;(not implemented)
cs+class://Mono/CSharp/ConvCast;cs+class://Mono/CSharp/TypeCast;(not implemented)
cs+class://Mono/CSharp/OpcodeCast;cs+class://Mono/CSharp/TypeCast;(not implemented)
cs+class://Mono/CSharp/OpcodeCastDuplex;cs+class://Mono/CSharp/OpcodeCast;(not implemented)
cs+class://Mono/CSharp/ClassCast;cs+class://Mono/CSharp/TypeCast;(not implemented)
cs+class://Mono/CSharp/ReducedExpression/ReducedConstantExpression;cs+class://Mono/CSharp/EmptyConstantCast;(not implemented)
cs+class://Mono/CSharp/SimpleName;cs+class://Mono/CSharp/ATypeNameExpression;(not implemented)
cs+class://Mono/CSharp/ExtensionMethodGroupExpr;cs+class://Mono/CSharp/MethodGroupExpr;(not implemented)
cs+class://Mono/CSharp/PropertyExpr;cs+class://Mono/CSharp/PropertyOrIndexerExpr[1];(not implemented)
cs+class://Mono/CSharp/VarExpr;cs+class://Mono/CSharp/SimpleName;(not implemented)
cs+class://Mono/CSharp/EnumMember;cs+class://Mono/CSharp/Const;(not implemented)
cs+class://Mono/CSharp/Enum;cs+class://Mono/CSharp/TypeDefinition;(not implemented)
cs+class://Mono/CSharp/EnumSpec;cs+class://Mono/CSharp/TypeSpec;(not implemented)
cs+class://Mono/CSharp/InteractiveMethod;cs+class://Mono/CSharp/Method;(not implemented)
cs+class://Mono/CSharp/HoistedEvaluatorVariable;cs+class://Mono/CSharp/HoistedVariable;(not implemented)
cs+class://Mono/CSharp/OptionalAssign;cs+class://Mono/CSharp/SimpleAssign;(not implemented)
cs+class://Mono/CSharp/ParenthesizedExpression;cs+class://Mono/CSharp/ShimExpression;(not implemented)
cs+class://Mono/CSharp/Is;cs+class://Mono/CSharp/Probe;(not implemented)
cs+class://Mono/CSharp/As;cs+class://Mono/CSharp/Probe;(not implemented)
cs+class://Mono/CSharp/Cast;cs+class://Mono/CSharp/ShimExpression;(not implemented)
cs+class://Mono/CSharp/ImplicitCast;cs+class://Mono/CSharp/ShimExpression;(not implemented)
cs+class://Mono/CSharp/Binary/PredefinedStringOperator;cs+class://Mono/CSharp/Binary/PredefinedOperator;(not implemented)
cs+class://Mono/CSharp/Binary/PredefinedEqualityOperator;cs+class://Mono/CSharp/Binary/PredefinedOperator;(not implemented)
cs+class://Mono/CSharp/Binary/PredefinedPointerOperator;cs+class://Mono/CSharp/Binary/PredefinedOperator;(not implemented)
cs+class://Mono/CSharp/ConditionalLogicalOperator;cs+class://Mono/CSharp/UserOperatorCall;(not implemented)
cs+class://Mono/CSharp/BooleanExpression;cs+class://Mono/CSharp/ShimExpression;(not implemented)
cs+class://Mono/CSharp/BooleanExpressionFalse;cs+class://Mono/CSharp/Unary;(not implemented)
cs+class://Mono/CSharp/ImplicitlyTypedArrayCreation;cs+class://Mono/CSharp/ArrayCreation;(not implemented)
cs+class://Mono/CSharp/CompilerGeneratedThis;cs+class://Mono/CSharp/This;(not implemented)
cs+class://Mono/CSharp/RefValueExpr;cs+class://Mono/CSharp/ShimExpression;(not implemented)
cs+class://Mono/CSharp/RefTypeExpr;cs+class://Mono/CSharp/ShimExpression;(not implemented)
cs+class://Mono/CSharp/MakeRefExpr;cs+class://Mono/CSharp/ShimExpression;(not implemented)
cs+class://Mono/CSharp/TypeOfMethod;cs+class://Mono/CSharp/TypeOfMember[1];(not implemented)
cs+class://Mono/CSharp/TypeOfField;cs+class://Mono/CSharp/TypeOfMember[1];(not implemented)
cs+class://Mono/CSharp/QualifiedAliasMember;cs+class://Mono/CSharp/MemberAccess;(not implemented)
cs+class://Mono/CSharp/MemberAccess;cs+class://Mono/CSharp/ATypeNameExpression;(not implemented)
cs+class://Mono/CSharp/IndexerExpr;cs+class://Mono/CSharp/PropertyOrIndexerExpr[1];(not implemented)
cs+class://Mono/CSharp/BaseThis;cs+class://Mono/CSharp/This;(not implemented)
cs+class://Mono/CSharp/EmptyExpression/OutAccessExpression;cs+class://Mono/CSharp/EmptyExpression;(not implemented)
cs+class://Mono/CSharp/EmptyAwaitExpression;cs+class://Mono/CSharp/EmptyExpression;(not implemented)
cs+class://Mono/CSharp/ErrorExpression;cs+class://Mono/CSharp/EmptyExpression;(not implemented)
cs+class://Mono/CSharp/ArrayPtr;cs+class://Mono/CSharp/FixedBufferPtr;(not implemented)
cs+class://Mono/CSharp/ArrayIndexCast;cs+class://Mono/CSharp/TypeCast;(not implemented)
cs+class://Mono/CSharp/ElementInitializer;cs+class://Mono/CSharp/Assign;(not implemented)
cs+class://Mono/CSharp/CollectionElementInitializer;cs+class://Mono/CSharp/Invocation;(not implemented)
cs+class://Mono/CSharp/CollectionElementInitializer/ElementInitializerArgument;cs+class://Mono/CSharp/Argument;(not implemented)
cs+class://Mono/CSharp/CollectionElementInitializer/AddMemberAccess;cs+class://Mono/CSharp/MemberAccess;(not implemented)
cs+class://Mono/CSharp/NewInitialize;cs+class://Mono/CSharp/New;(not implemented)
cs+class://Mono/CSharp/NewAnonymousType;cs+class://Mono/CSharp/New;(not implemented)
cs+class://Mono/CSharp/AnonymousTypeParameter;cs+class://Mono/CSharp/ShimExpression;(not implemented)
cs+class://Mono/CSharp/CatchFilterExpression;cs+class://Mono/CSharp/BooleanExpression;(not implemented)
cs+class://Mono/CSharp/FieldBase;cs+class://Mono/CSharp/MemberBase;(not implemented)
cs+class://Mono/CSharp/FieldSpec;cs+class://Mono/CSharp/MemberSpec;(not implemented)
cs+class://Mono/CSharp/FixedField;cs+class://Mono/CSharp/FieldBase;(not implemented)
cs+class://Mono/CSharp/FixedFieldSpec;cs+class://Mono/CSharp/FieldSpec;(not implemented)
cs+class://Mono/CSharp/Field;cs+class://Mono/CSharp/FieldBase;(not implemented)
cs+class://Mono/CSharp/PrimaryConstructorField;cs+class://Mono/CSharp/Field;(not implemented)
cs+class://Mono/CSharp/TypeParameter;cs+class://Mono/CSharp/MemberCore;(not implemented)
cs+class://Mono/CSharp/TypeParameterSpec;cs+class://Mono/CSharp/TypeSpec;(not implemented)
cs+class://Mono/CSharp/TypeParameterExpr;cs+class://Mono/CSharp/TypeExpression;(not implemented)
cs+class://Mono/CSharp/InflatedTypeSpec;cs+class://Mono/CSharp/TypeSpec;(not implemented)
cs+class://Mono/CSharp/UnboundTypeArguments;cs+class://Mono/CSharp/TypeArguments;(not implemented)
cs+class://Mono/CSharp/GenericOpenTypeExpr;cs+class://Mono/CSharp/TypeExpression;(not implemented)
cs+class://Mono/CSharp/ImportedMemberDefinition;cs+class://Mono/CSharp/ImportedDefinition;(not implemented)
cs+class://Mono/CSharp/ImportedParameterMemberDefinition;cs+class://Mono/CSharp/ImportedMemberDefinition;(not implemented)
cs+class://Mono/CSharp/ImportedMethodDefinition;cs+class://Mono/CSharp/ImportedParameterMemberDefinition;(not implemented)
cs+class://Mono/CSharp/ImportedGenericMethodDefinition;cs+class://Mono/CSharp/ImportedMethodDefinition;(not implemented)
cs+class://Mono/CSharp/ImportedTypeDefinition;cs+class://Mono/CSharp/ImportedDefinition;(not implemented)
cs+class://Mono/CSharp/ImportedTypeParameterDefinition;cs+class://Mono/CSharp/ImportedDefinition;(not implemented)
cs+class://Mono/CSharp/Yield;cs+class://Mono/CSharp/YieldStatement[1];(not implemented)
cs+class://Mono/CSharp/StateMachine;cs+class://Mono/CSharp/AnonymousMethodStorey;(not implemented)
cs+class://Mono/CSharp/IteratorStorey;cs+class://Mono/CSharp/StateMachine;(not implemented)
cs+class://Mono/CSharp/IteratorStorey/GetEnumeratorMethod;cs+class://Mono/CSharp/StateMachineMethod;(not implemented)
cs+class://Mono/CSharp/IteratorStorey/DisposeMethod;cs+class://Mono/CSharp/StateMachineMethod;(not implemented)
cs+class://Mono/CSharp/IteratorStorey/DynamicMethodGroupExpr;cs+class://Mono/CSharp/MethodGroupExpr;(not implemented)
cs+class://Mono/CSharp/IteratorStorey/DynamicFieldExpr;cs+class://Mono/CSharp/FieldExpr;(not implemented)
cs+class://Mono/CSharp/StateMachineMethod;cs+class://Mono/CSharp/Method;(not implemented)
cs+class://Mono/CSharp/StateMachineInitializer;cs+class://Mono/CSharp/AnonymousExpression;(not implemented)
cs+class://Mono/CSharp/Iterator;cs+class://Mono/CSharp/StateMachineInitializer;(not implemented)
cs+class://Mono/CSharp/LambdaExpression;cs+class://Mono/CSharp/AnonymousMethodExpression;(not implemented)
cs+class://Mono/CSharp/LambdaMethod;cs+class://Mono/CSharp/AnonymousMethodBody;(not implemented)
cs+class://Mono/CSharp/ContextualReturn;cs+class://Mono/CSharp/Return;(not implemented)
cs+class://Mono/CSharp/Linq/QueryExpression;cs+class://Mono/CSharp/Linq/AQueryClause;(not implemented)
cs+class://Mono/CSharp/Linq/AQueryClause;cs+class://Mono/CSharp/ShimExpression;(not implemented)
cs+class://Mono/CSharp/Linq/AQueryClause/QueryExpressionAccess;cs+class://Mono/CSharp/MemberAccess;(not implemented)
cs+class://Mono/CSharp/Linq/AQueryClause/QueryExpressionInvocation;cs+class://Mono/CSharp/Invocation;(not implemented)
cs+class://Mono/CSharp/Linq/ARangeVariableQueryClause;cs+class://Mono/CSharp/Linq/AQueryClause;(not implemented)
cs+class://Mono/CSharp/Linq/ARangeVariableQueryClause/RangeAnonymousTypeParameter;cs+class://Mono/CSharp/AnonymousTypeParameter;(not implemented)
cs+class://Mono/CSharp/Linq/ARangeVariableQueryClause/RangeParameterReference;cs+class://Mono/CSharp/ParameterReference;(not implemented)
cs+class://Mono/CSharp/Linq/QueryStartClause;cs+class://Mono/CSharp/Linq/ARangeVariableQueryClause;(not implemented)
cs+class://Mono/CSharp/Linq/GroupBy;cs+class://Mono/CSharp/Linq/AQueryClause;(not implemented)
cs+class://Mono/CSharp/Linq/Join;cs+class://Mono/CSharp/Linq/SelectMany;(not implemented)
cs+class://Mono/CSharp/Linq/GroupJoin;cs+class://Mono/CSharp/Linq/Join;(not implemented)
cs+class://Mono/CSharp/Linq/Let;cs+class://Mono/CSharp/Linq/ARangeVariableQueryClause;(not implemented)
cs+class://Mono/CSharp/Linq/Select;cs+class://Mono/CSharp/Linq/AQueryClause;(not implemented)
cs+class://Mono/CSharp/Linq/SelectMany;cs+class://Mono/CSharp/Linq/ARangeVariableQueryClause;(not implemented)
cs+class://Mono/CSharp/Linq/Where;cs+class://Mono/CSharp/Linq/AQueryClause;(not implemented)
cs+class://Mono/CSharp/Linq/OrderByAscending;cs+class://Mono/CSharp/Linq/AQueryClause;(not implemented)
cs+class://Mono/CSharp/Linq/OrderByDescending;cs+class://Mono/CSharp/Linq/AQueryClause;(not implemented)
cs+class://Mono/CSharp/Linq/ThenByAscending;cs+class://Mono/CSharp/Linq/OrderByAscending;(not implemented)
cs+class://Mono/CSharp/Linq/ThenByDescending;cs+class://Mono/CSharp/Linq/OrderByDescending;(not implemented)
cs+class://Mono/CSharp/Linq/QueryBlock;cs+class://Mono/CSharp/ParametersBlock;(not implemented)
cs+class://Mono/CSharp/Linq/QueryBlock/TransparentParameter;cs+class://Mono/CSharp/ImplicitLambdaParameter;(not implemented)
cs+class://Mono/CSharp/Linq/TransparentMemberAccess;cs+class://Mono/CSharp/MemberAccess;(not implemented)
cs+class://Mono/CSharp/NullLiteral;cs+class://Mono/CSharp/NullConstant;(not implemented)
cs+class://Mono/CSharp/BoolLiteral;cs+class://Mono/CSharp/BoolConstant;(not implemented)
cs+class://Mono/CSharp/CharLiteral;cs+class://Mono/CSharp/CharConstant;(not implemented)
cs+class://Mono/CSharp/IntLiteral;cs+class://Mono/CSharp/IntConstant;(not implemented)
cs+class://Mono/CSharp/UIntLiteral;cs+class://Mono/CSharp/UIntConstant;(not implemented)
cs+class://Mono/CSharp/LongLiteral;cs+class://Mono/CSharp/LongConstant;(not implemented)
cs+class://Mono/CSharp/ULongLiteral;cs+class://Mono/CSharp/ULongConstant;(not implemented)
cs+class://Mono/CSharp/FloatLiteral;cs+class://Mono/CSharp/FloatConstant;(not implemented)
cs+class://Mono/CSharp/DoubleLiteral;cs+class://Mono/CSharp/DoubleConstant;(not implemented)
cs+class://Mono/CSharp/DecimalLiteral;cs+class://Mono/CSharp/DecimalConstant;(not implemented)
cs+class://Mono/CSharp/StringLiteral;cs+class://Mono/CSharp/StringConstant;(not implemented)
cs+class://Mono/CSharp/SpecialsBag/PragmaPreProcessorDirective;cs+class://Mono/CSharp/SpecialsBag/PreProcessorDirective;(not implemented)
cs+class://Mono/CSharp/SpecialsBag/LineProcessorDirective;cs+class://Mono/CSharp/SpecialsBag/PreProcessorDirective;(not implemented)
cs+class://Mono/CSharp/MethodCore;cs+class://Mono/CSharp/InterfaceMemberBase;(not implemented)
cs+class://Mono/CSharp/MethodSpec;cs+class://Mono/CSharp/MemberSpec;(not implemented)
cs+class://Mono/CSharp/MethodOrOperator;cs+class://Mono/CSharp/MethodCore;(not implemented)
cs+class://Mono/CSharp/Method;cs+class://Mono/CSharp/MethodOrOperator;(not implemented)
cs+class://Mono/CSharp/ConstructorBaseInitializer;cs+class://Mono/CSharp/ConstructorInitializer;(not implemented)
cs+class://Mono/CSharp/GeneratedBaseInitializer;cs+class://Mono/CSharp/ConstructorBaseInitializer;(not implemented)
cs+class://Mono/CSharp/ConstructorThisInitializer;cs+class://Mono/CSharp/ConstructorInitializer;(not implemented)
cs+class://Mono/CSharp/Constructor;cs+class://Mono/CSharp/MethodCore;(not implemented)
cs+class://Mono/CSharp/Destructor;cs+class://Mono/CSharp/MethodOrOperator;(not implemented)
cs+class://Mono/CSharp/AbstractPropertyEventMethod;cs+class://Mono/CSharp/MemberCore;(not implemented)
cs+class://Mono/CSharp/Operator;cs+class://Mono/CSharp/MethodOrOperator;(not implemented)
cs+class://Mono/CompilerServices/SymbolWriter/MonoSymbolFileException;cs+class://System/Exception;(not implemented)
cs+class://Mono/CompilerServices/SymbolWriter/MyBinaryWriter;cs+class://System/IO/BinaryWriter;(not implemented)
cs+class://Mono/CompilerServices/SymbolWriter/MyBinaryReader;cs+class://System/IO/BinaryReader;(not implemented)
cs+class://Mono/CSharp/RootNamespace;cs+class://Mono/CSharp/Namespace;(not implemented)
cs+class://Mono/CSharp/GlobalRootNamespace;cs+class://Mono/CSharp/RootNamespace;(not implemented)
cs+class://Mono/CSharp/CompilationSourceFile;cs+class://Mono/CSharp/NamespaceContainer;(not implemented)
cs+class://Mono/CSharp/NamespaceContainer;cs+class://Mono/CSharp/TypeContainer;(not implemented)
cs+class://Mono/CSharp/UsingExternAlias;cs+class://Mono/CSharp/UsingAliasNamespace;(not implemented)
cs+class://Mono/CSharp/UsingAliasNamespace;cs+class://Mono/CSharp/UsingNamespace;(not implemented)
cs+class://Mono/CSharp/Nullable/UnwrapCall;cs+class://Mono/CSharp/CompositeExpression;(not implemented)
cs+class://Mono/CSharp/Nullable/Wrap;cs+class://Mono/CSharp/TypeCast;(not implemented)
cs+class://Mono/CSharp/Nullable/LiftedNull;cs+class://Mono/CSharp/NullConstant;(not implemented)
cs+class://Mono/CSharp/Nullable/LiftedUnaryOperator;cs+class://Mono/CSharp/Unary;(not implemented)
cs+class://Mono/CSharp/Nullable/LiftedUnaryMutator;cs+class://Mono/CSharp/UnaryMutator;(not implemented)
cs+class://Mono/CSharp/ImplicitLambdaParameter;cs+class://Mono/CSharp/Parameter;(not implemented)
cs+class://Mono/CSharp/ParamsParameter;cs+class://Mono/CSharp/Parameter;(not implemented)
cs+class://Mono/CSharp/ArglistParameter;cs+class://Mono/CSharp/Parameter;(not implemented)
cs+class://Mono/CSharp/DefaultParameterValueExpression;cs+class://Mono/CSharp/CompositeExpression;(not implemented)
cs+class://Mono/CSharp/PropertyBasedMember;cs+class://Mono/CSharp/InterfaceMemberBase;(not implemented)
cs+class://Mono/CSharp/PropertySpec;cs+class://Mono/CSharp/MemberSpec;(not implemented)
cs+class://Mono/CSharp/PropertyBase;cs+class://Mono/CSharp/PropertyBasedMember;(not implemented)
cs+class://Mono/CSharp/PropertyBase/GetMethod;cs+class://Mono/CSharp/PropertyBase/PropertyMethod;(not implemented)
cs+class://Mono/CSharp/PropertyBase/SetMethod;cs+class://Mono/CSharp/PropertyBase/PropertyMethod;(not implemented)
cs+class://Mono/CSharp/PropertyBase/PropertyMethod;cs+class://Mono/CSharp/AbstractPropertyEventMethod;(not implemented)
cs+class://Mono/CSharp/Property;cs+class://Mono/CSharp/PropertyBase;(not implemented)
cs+class://Mono/CSharp/Property/BackingField;cs+class://Mono/CSharp/Field;(not implemented)
cs+class://Mono/CSharp/EventProperty;cs+class://Mono/CSharp/Event;(not implemented)
cs+class://Mono/CSharp/EventProperty/AEventPropertyAccessor;cs+class://Mono/CSharp/Event/AEventAccessor;(not implemented)
cs+class://Mono/CSharp/EventProperty/AddDelegateMethod;cs+class://Mono/CSharp/EventProperty/AEventPropertyAccessor;(not implemented)
cs+class://Mono/CSharp/EventProperty/RemoveDelegateMethod;cs+class://Mono/CSharp/EventProperty/AEventPropertyAccessor;(not implemented)
cs+class://Mono/CSharp/EventField;cs+class://Mono/CSharp/Event;(not implemented)
cs+class://Mono/CSharp/EventField/EventFieldAccessor;cs+class://Mono/CSharp/Event/AEventAccessor;(not implemented)
cs+class://Mono/CSharp/EventField/AddDelegateMethod;cs+class://Mono/CSharp/EventField/EventFieldAccessor;(not implemented)
cs+class://Mono/CSharp/EventField/RemoveDelegateMethod;cs+class://Mono/CSharp/EventField/EventFieldAccessor;(not implemented)
cs+class://Mono/CSharp/Event;cs+class://Mono/CSharp/PropertyBasedMember;(not implemented)
cs+class://Mono/CSharp/Event/AEventAccessor;cs+class://Mono/CSharp/AbstractPropertyEventMethod;(not implemented)
cs+class://Mono/CSharp/EventSpec;cs+class://Mono/CSharp/MemberSpec;(not implemented)
cs+class://Mono/CSharp/Indexer;cs+class://Mono/CSharp/PropertyBase;(not implemented)
cs+class://Mono/CSharp/Indexer/GetIndexerMethod;cs+class://Mono/CSharp/PropertyBase/GetMethod;(not implemented)
cs+class://Mono/CSharp/Indexer/SetIndexerMethod;cs+class://Mono/CSharp/PropertyBase/SetMethod;(not implemented)
cs+class://Mono/CSharp/IndexerSpec;cs+class://Mono/CSharp/PropertySpec;(not implemented)
cs+class://Mono/CSharp/ReflectionImporter;cs+class://Mono/CSharp/MetadataImporter;(not implemented)
cs+class://Mono/CSharp/AssemblyDefinitionDynamic;cs+class://Mono/CSharp/AssemblyDefinition;(not implemented)
cs+class://Mono/CSharp/AssemblyBuilderMonoSpecific;cs+class://Mono/CSharp/AssemblyBuilderExtension;(not implemented)
cs+class://Mono/CSharp/DynamicLoader;cs+class://Mono/CSharp/AssemblyReferencesLoader[1];(not implemented)
cs+class://Mono/CSharp/WarningMessage;cs+class://Mono/CSharp/AbstractMessage;(not implemented)
cs+class://Mono/CSharp/ErrorMessage;cs+class://Mono/CSharp/AbstractMessage;(not implemented)
