type;from;to;direct;marker;constants;systemType
CI;cs+class://SharpOS/Kernel/FileSystem/FATFileSystem/FATDevice;cs+interface://SharpOS/Kernel/DeviceSystem/IFileSystemDevice;True;False;False;True
CC;cs+class://SharpOS/Kernel/FileSystem/FATFileSystem/FATFileStream;cs+class://InternalSystem/IO/Stream;True;False;False;True
CC;cs+class://SharpOS/Kernel/FileSystem/FATFileSystem/FATSettings;cs+class://SharpOS/Kernel/FileSystem/SettingsBase;True;False;False;True
CC;cs+class://SharpOS/Kernel/FileSystem/FATFileSystem/VfsDirectory;cs+class://SharpOS/Kernel/Vfs/DirectoryNode;True;False;False;True
CC;cs+class://SharpOS/Kernel/FileSystem/FATFileSystem/VfsFile;cs+class://SharpOS/Kernel/Vfs/NodeBase;True;False;False;True
CI;cs+class://SharpOS/Kernel/FileSystem/FATFileSystem/VfsFileSystem;cs+interface://SharpOS/Kernel/Vfs/IFileSystemService;True;False;False;True
CI;cs+class://SharpOS/Kernel/FileSystem/FATFileSystem/VfsFileSystem;cs+interface://SharpOS/Kernel/Vfs/IFileSystem;True;False;False;True
CC;cs+class://SharpOS/Kernel/FileSystem/DiskDevice;cs+class://SharpOS/Kernel/DeviceSystem/Device;True;False;False;True
CI;cs+class://SharpOS/Kernel/FileSystem/DiskDevice;cs+interface://SharpOS/Kernel/FileSystem/IDiskDevice;True;False;False;True
CC;cs+class://SharpOS/Kernel/FileSystem/PartitionDevice;cs+class://SharpOS/Kernel/DeviceSystem/Device;True;False;False;True
CI;cs+class://SharpOS/Kernel/FileSystem/PartitionDevice;cs+interface://SharpOS/Kernel/DeviceSystem/IPartitionDevice;True;False;False;True
CI;cs+class://SharpOS/Kernel/Foundation/GregorianCalendar;cs+interface://SharpOS/Kernel/Foundation/ICalendar;True;False;False;True
CI;cs+class://SharpOS/Kernel/HAL/DMAChannel;cs+interface://SharpOS/Kernel/HAL/IDMAChannel;True;False;False;True
